field_1,lat,lng,ids,predictions,label,CLUSTER_ID
5149,45.0343729107,7.6667458378,1.67194795982139E+018,"8 : 0.090314776, 9 : 0.08983086, 5 : 0.08841497",3,
5150,45.0343729107,7.6667458378,1.66681746462691E+018,"9 : 0.8917768, 13 : 0.014346994, 1 : 0.009950397",3,
5151,45.0343729107,7.6667458378,1.66163674417901E+018,"2 : 0.2008474, 7 : 0.053344697, 2 : 0.045629572",3,
5152,45.0343729107,7.6667458378,1.65681010509578E+018,"3 : 0.1991809, 12 : 0.093683444, 3 : 0.07486263",3,
5153,45.0343729107,7.6667458378,1.65157810004601E+018,"2 : 0.82948446, 7 : 0.046435993, 1 : 0.022802526",3,
5154,45.0343729107,7.6667458378,1.64668398587662E+018,"13 : 0.6272787, 10 : 0.044426452, 13 : 0.04056138",3,
5155,45.0343729107,7.6667458378,1.63622857425823E+018,"9 : 0.71226376, 11 : 0.051051036, 9 : 0.044067517",3,
5156,45.0343729107,7.6667458378,1.63117062205263E+018,"2 : 0.2778462, 5 : 0.17370166, 12 : 0.03568116",3,
5157,45.0343729107,7.6667458378,1.61611006850413E+018,"7 : 0.8771577, 13 : 0.06762762, 2 : 0.003956222",3,
5158,45.0343729107,7.6667458378,1.60094904751466E+018,"2 : 0.9375453, 8 : 0.055751964, 2 : 0.0019833082",3,
5159,45.0343729107,7.6667458378,1.54014783574363E+018,"3 : 0.3378759, 3 : 0.31969592, 3 : 0.19195253",3,
5160,45.0343729107,7.6667458378,1.52489011537756E+018,"13 : 0.2980671, 13 : 0.061416425, 4 : 0.040609185",3,
5161,45.0343729107,7.6667458378,1.51945341804894E+018,"8 : 0.6127536, 7 : 0.0287011, 2 : 0.027408885",3,
5162,45.0343729107,7.6667458378,1.49936890887907E+018,"3 : 0.20148353, 7 : 0.0909713, 7 : 0.06431635",3,
5163,45.0343729107,7.6667458378,1.46889713248824E+018,"7 : 0.11544222, 7 : 0.051931906, 13 : 0.049402542",3,
5164,45.0343729107,7.6667458378,1.46402076431037E+018,"13 : 0.17643009, 7 : 0.12720963, 6 : 0.0413455",3,
5165,45.0343729107,7.6667458378,1.44356695154034E+018,"13 : 0.6326087, 7 : 0.096020065, 7 : 0.036860432",3,
5166,45.0343729107,7.6667458378,1.42346435711897E+018,"2 : 0.14845835, 13 : 0.06384806, 7 : 0.058528256",3,
6041,45.0288472699,7.6637579128,2.20937579340306E+018,"6 : 0.79334474, 6 : 0.08982369, 6 : 0.00121785",3,
6044,45.0288472699,7.6637579128,2.20475358493021E+018,"2 : 0.064524114, 2 : 0.041114632, 2 : 0.041097127",3,
6047,45.0288472699,7.6637579128,2.19965799170001E+018,"7 : 0.24535027, 7 : 0.14569297, 12 : 0.07398434",3,
6051,45.0288472699,7.6637579128,2.1995369193722E+018,"7 : 0.60942835, 6 : 0.11940115, 6 : 0.06937852",3,
6052,45.0288472699,7.6637579128,2.19946805365016E+018,"4 : 0.4229384, 7 : 0.09669359, 14 : 0.06350233",3,
6053,45.0288472699,7.6637579128,2.19935946464614E+018,"7 : 0.3113467, 7 : 0.21107103, 3 : 0.07516125",3,
6056,45.0288472699,7.6637579128,2.19436781457296E+018,"7 : 0.26406714, 2 : 0.099929035, 13 : 0.09857339",3,
6059,45.0288472699,7.6637579128,2.18935719997798E+018,"4 : 0.77021325, 2 : 0.12017235, 2 : 0.048122674",3,
6061,45.0288472699,7.6637579128,2.18450589103133E+018,"3 : 0.9186181, 3 : 0.003076608, 3 : 0.002460398",3,
6062,45.0288472699,7.6637579128,2.18423867634365E+018,"7 : 0.189227, 14 : 0.15475227, 7 : 0.067748636",3,
6067,45.0288472699,7.6637579128,2.17944679078599E+018,"14 : 0.7835661, 7 : 0.09527099, 7 : 0.03081223",3,
6070,45.0288472699,7.6637579128,2.17429150130872E+018,"2 : 0.7425197, 2 : 0.035458326, 2 : 0.018593688",3,
6071,45.0288472699,7.6637579128,2.17389491039508E+018,"5 : 0.5584105, 9 : 0.21196248, 5 : 0.024702858",3,
6074,45.0288472699,7.6637579128,2.16918968547427E+018,"13 : 0.9968041, 13 : 0.0022162874, 13 : 0.00038835694",3,
6075,45.0288472699,7.6637579128,2.16910828196842E+018,"13 : 0.60111874, 13 : 0.18436126, 2 : 0.036622975",3,
6079,45.0288472699,7.6637579128,2.16907324880174E+018,"2 : 0.26951373, 12 : 0.1797185, 12 : 0.07580865",3,
6081,45.0288472699,7.6637579128,2.16903012761343E+018,"12 : 0.3702999, 10 : 0.055970408, 6 : 0.027718393",3,
6082,45.0288472699,7.6637579128,2.16899763642078E+018,"7 : 0.1191337, 13 : 0.082910284, 8 : 0.058646712",3,
6083,45.0288472699,7.6637579128,2.16897201539073E+018,"13 : 0.66958815, 12 : 0.12665108, 13 : 0.03288196",3,
6084,45.0288472699,7.6637579128,2.16892961063355E+018,"12 : 0.38987377, 12 : 0.15007268, 2 : 0.033041913",3,
6085,45.0288472699,7.6637579128,2.16874507316078E+018,"13 : 0.7283195, 13 : 0.07625022, 13 : 0.034747887",3,
6086,45.0288472699,7.6637579128,2.16867541560278E+018,"11 : 0.56061417, 1 : 0.06014323, 5 : 0.060082745",3,
6090,45.0288472699,7.6637579128,2.16863105557691E+018,"13 : 0.8760823, 13 : 0.01583552, 13 : 0.013873015",3,
6108,45.0288472699,7.6637579128,2.15865392805363E+018,"6 : 0.086870804, 6 : 0.053716082, 5 : 0.032914583",3,
6114,45.0288472699,7.6637579128,2.14893746028155E+018,"5 : 0.33187312, 5 : 0.11520971, 9 : 0.10414417",3,
6115,45.0288472699,7.6637579128,2.14871816717053E+018,"7 : 0.498128, 13 : 0.03546355, 13 : 0.018535422",3,
6118,45.0288472699,7.6637579128,2.13873012660206E+018,"7 : 0.467248, 10 : 0.11936392, 7 : 0.088197194",3,
6123,45.0288472699,7.6637579128,2.13348310317492E+018,"7 : 0.1999921, 13 : 0.1296868, 13 : 0.11642696",3,
6124,45.0288472699,7.6637579128,2.12824085171664E+018,"13 : 0.049838617, 7 : 0.036317162, 13 : 0.034194537",3,
6133,45.0288472699,7.6637579128,2.08763861527822E+018,"7 : 0.97745264, 2 : 0.0013544526, 2 : 0.0005206837",3,
6137,45.0288472699,7.6637579128,2.0625532065311E+018,"4 : 0.46528694, 9 : 0.21800281, 9 : 0.029263241",3,
6140,45.0288472699,7.6637579128,2.05751567055167E+018,"8 : 0.7924275, 13 : 0.0650088, 3 : 0.014635002",3,
6142,45.0288472699,7.6637579128,2.04722811668221E+018,"2 : 0.7072146, 5 : 0.02932605, 3 : 0.017141277",3,
6148,45.0288472699,7.6637579128,2.04234825098354E+018,"12 : 0.50474334, 7 : 0.26577732, 12 : 0.0665641",3,
6149,45.0288472699,7.6637579128,2.04229258917215E+018,"2 : 0.41022375, 7 : 0.05345094, 12 : 0.018758956",3,
6150,45.0288472699,7.6637579128,2.04225906468029E+018,"7 : 0.31929174, 7 : 0.12592131, 7 : 0.05147196",3,
6151,45.0288472699,7.6637579128,2.04224105430385E+018,"7 : 0.3135218, 13 : 0.09066674, 3 : 0.06625474",3,
6154,45.0288472699,7.6637579128,2.04218466490741E+018,"12 : 0.09076225, 7 : 0.08295036, 7 : 0.08145079",3,
6155,45.0288472699,7.6637579128,2.04214723085279E+018,"12 : 0.1307576, 2 : 0.049185026, 3 : 0.03277302",3,
6156,45.0288472699,7.6637579128,2.0421161920735E+018,"7 : 0.4777196, 7 : 0.25419837, 7 : 0.07387443",3,
6158,45.0288472699,7.6637579128,2.04207490835299E+018,"2 : 0.36465892, 7 : 0.09916036, 7 : 0.056517385",3,
6160,45.0288472699,7.6637579128,2.04205060720825E+018,"2 : 0.1294123, 10 : 0.11402872, 2 : 0.085269526",3,
6161,45.0288472699,7.6637579128,2.04199100370053E+018,"7 : 0.32955763, 7 : 0.035640966, 7 : 0.026181376",3,
6204,45.0288472699,7.6637579128,2.02650460836049E+018,"13 : 0.7147754, 2 : 0.06206088, 2 : 0.032472692",3,
6214,45.0288472699,7.6637579128,2.02209877099665E+018,"10 : 0.21084094, 2 : 0.12798172, 3 : 0.063898355",3,
6217,45.0288472699,7.6637579128,2.02205364862392E+018,"7 : 0.24989839, 2 : 0.2337962, 7 : 0.026355065",3,
6218,45.0288472699,7.6637579128,2.02202948666497E+018,"10 : 0.034984313, 9 : 0.034737132, 7 : 0.030170618",3,
6220,45.0288472699,7.6637579128,2.02199750711174E+018,"4 : 0.33234546, 7 : 0.3024218, 3 : 0.020897215",3,
6223,45.0288472699,7.6637579128,2.02191662314609E+018,"10 : 0.08273498, 13 : 0.07665769, 12 : 0.04505788",3,
6307,45.0205056,7.6580006,1.65148611342198E+018,"13 : 0.99845743, 13 : 0.0009148176, 13 : 7.360927e-05",3,
6308,45.0205056,7.6580006,1.65145781991394E+018,"13 : 0.2886787, 13 : 0.10627065, 13 : 0.06782291",3,
6309,45.0205056,7.6580006,1.7430226798284E+018,"14 : 0.4121444, 2 : 0.28620782, 3 : 0.036312938",3,
6469,45.030746673,7.656459415,2.1893722361888E+018,"2 : 0.40876248, 2 : 0.06104112, 11 : 0.053465374",3,
6470,45.030746673,7.656459415,2.1691124066479E+018,"9 : 0.9746969, 9 : 0.006656434, 9 : 0.00093374774",3,
6471,45.030746673,7.656459415,2.12850952682834E+018,"9 : 0.96969855, 9 : 0.01374624, 9 : 0.0037283734",3,
6474,45.030746673,7.656459415,2.10305524463524E+018,"9 : 0.8660848, 2 : 0.048071217, 9 : 0.003633407",3,
6475,45.030746673,7.656459415,2.09813010874212E+018,"9 : 0.46000403, 9 : 0.24410821, 9 : 0.1037496",3,
6478,45.030746673,7.656459415,2.04238087515366E+018,"2 : 0.63943505, 2 : 0.35050514, 3 : 0.0008015028",3,
6480,45.030746673,7.656459415,2.04216449789796E+018,"9 : 0.9332418, 9 : 0.013013061, 13 : 0.008710122",3,
6482,45.030746673,7.656459415,2.00653056944208E+018,"9 : 0.98544794, 9 : 0.0039101597, 10 : 0.00042098295",3,
6485,45.030746673,7.656459415,1.92047300367046E+018,"9 : 0.96180165, 9 : 0.021449184, 9 : 0.0010420115",3,
6487,45.030746673,7.656459415,1.82893054268359E+018,"9 : 0.7535705, 9 : 0.1147732, 9 : 0.08555044",3,
6488,45.030746673,7.656459415,1.77855697560964E+018,"13 : 0.43276268, 5 : 0.10661343, 5 : 0.024593782",3,
6489,45.030746673,7.656459415,1.72269213965647E+018,"9 : 0.17597724, 9 : 0.16734721, 13 : 0.09824948",3,
6492,45.030746673,7.656459415,1.7021655549136E+018,"9 : 0.9961765, 9 : 0.0027199532, 3 : 4.988124e-05",3,
6496,45.030746673,7.656459415,1.65620901923969E+018,"13 : 0.41916192, 9 : 0.32998213, 9 : 0.07380994",3,
6497,45.030746673,7.656459415,1.63645011654952E+018,"9 : 0.20662066, 9 : 0.171814, 9 : 0.063165985",3,
6498,45.030746673,7.656459415,1.62629785430817E+018,"9 : 0.79563403, 9 : 0.042239025, 9 : 0.021924667",3,
6499,45.030746673,7.656459415,1.62096603531731E+018,"2 : 0.6010929, 2 : 0.25023776, 6 : 0.0142795965",3,
6500,45.030746673,7.656459415,1.57565836079426E+018,"9 : 0.45402998, 4 : 0.2322979, 9 : 0.021807741",3,
6501,45.030746673,7.656459415,1.56508533679012E+018,"9 : 0.3474546, 9 : 0.30888018, 9 : 0.20798038",3,
6502,45.030746673,7.656459415,1.53991341484307E+018,"8 : 0.7400155, 8 : 0.15764873, 8 : 0.015736181",3,
6503,45.030746673,7.656459415,1.5197342855639E+018,"4 : 0.38674918, 9 : 0.22268222, 9 : 0.04828214",3,
6504,45.030746673,7.656459415,1.47414160192026E+018,"9 : 0.91641587, 9 : 0.022122554, 10 : 0.0039003945",3,
6507,45.030746673,7.656459415,1.46903869506397E+018,"9 : 0.8278937, 13 : 0.038375683, 9 : 0.022801831",3,
6508,45.030746673,7.656459415,1.43331716776479E+018,"8 : 0.21851142, 9 : 0.074631326, 13 : 0.043981977",3,
7494,45.0353713517,7.6672375264,1.69207326359616E+018,"7 : 0.29944688, 7 : 0.07497647, 7 : 0.06768419",3,
7495,45.0353713517,7.6672375264,1.44367053348518E+018,"4 : 0.06913238, 5 : 0.059178796, 2 : 0.041823197",3,
132,45.08161,7.65438,2.14868505136195E+018,"2 : 0.2124819, 7 : 0.08006928, 7 : 0.04059136",-1,
133,45.08161,7.65438,2.14363023813194E+018,"7 : 0.134832, 7 : 0.057405494, 7 : 0.04587874",-1,
134,45.08161,7.65438,2.1387305978756E+018,"6 : 0.724699, 6 : 0.17852366, 6 : 0.07466364",-1,
135,45.08161,7.65438,2.13845731309783E+018,"4 : 0.34916317, 4 : 0.2892367, 8 : 0.036473736",-1,
136,45.08161,7.65438,2.13364814690811E+018,"3 : 0.48772603, 3 : 0.115874976, 3 : 0.07225326",-1,
137,45.08161,7.65438,2.13363381032423E+018,"11 : 0.97098553, 1 : 0.0038332911, 3 : 0.0027464894",-1,
138,45.08161,7.65438,2.13360055624636E+018,"12 : 0.12527706, 6 : 0.097066425, 2 : 0.061164495",-1,
139,45.08161,7.65438,2.13358541616774E+018,"2 : 0.2422167, 12 : 0.06961987, 3 : 0.066916935",-1,
140,45.08161,7.65438,2.12819723510047E+018,"6 : 0.50216466, 6 : 0.05804184, 6 : 0.056909468",-1,
141,45.08161,7.65438,2.12804318418663E+018,"9 : 0.2286297, 13 : 0.18406336, 4 : 0.06540428",-1,
142,45.08161,7.65438,2.1232143651896E+018,"7 : 0.17829198, 14 : 0.07048031, 7 : 0.05516929",-1,
143,45.08161,7.65438,2.11841368484695E+018,"7 : 0.7679823, 12 : 0.12818223, 3 : 0.026921397",-1,
144,45.08161,7.65438,2.11834319185089E+018,"7 : 0.48977056, 3 : 0.101865195, 7 : 0.036068566",-1,
145,45.08161,7.65438,2.11328367517832E+018,"9 : 0.22910544, 2 : 0.11890828, 11 : 0.081584685",-1,
146,45.08161,7.65438,2.10809763699805E+018,"12 : 0.1544232, 12 : 0.060283754, 7 : 0.0536493",-1,
147,45.08161,7.65438,2.10320398722963E+018,"2 : 0.2969427, 2 : 0.07587052, 9 : 0.06590853",-1,
148,45.08161,7.65438,2.10284990319884E+018,"1 : 0.19583763, 4 : 0.09692729, 9 : 0.08874349",-1,
149,45.08161,7.65438,1.99138149134678E+018,"10 : 0.2002425, 12 : 0.17589256, 13 : 0.04441538",-1,
150,45.08161,7.65438,1.98126226490427E+018,"4 : 0.9761949, 12 : 0.0017629593, 2 : 0.0015391263",-1,
151,45.08161,7.65438,1.98088594330072E+018,"7 : 0.14795484, 12 : 0.096944064, 7 : 0.07380956",-1,
152,45.08161,7.65438,1.97133681265779E+018,"11 : 0.22849853, 1 : 0.15167308, 1 : 0.09932559",-1,
153,45.08161,7.65438,1.96122522766622E+018,"2 : 0.5102037, 12 : 0.080433555, 9 : 0.04658761",-1,
154,45.08161,7.65438,1.94088021256468E+018,"2 : 0.4639258, 13 : 0.024765017, 3 : 0.022840258",-1,
155,45.08161,7.65438,1.91530028581191E+018,"3 : 0.10309103, 13 : 0.09136874, 9 : 0.049238928",-1,
156,45.08161,7.65438,1.90543285678658E+018,"3 : 0.1545003, 3 : 0.09199172, 3 : 0.07393202",-1,
157,45.08161,7.65438,1.90018278712696E+018,"4 : 0.26269, 7 : 0.12244131, 7 : 0.1164356",-1,
158,45.08161,7.65438,1.89530590007215E+018,"13 : 0.2611626, 1 : 0.25702614, 7 : 0.031163877",-1,
159,45.08161,7.65438,1.87478883582227E+018,"4 : 0.7113168, 8 : 0.016421476, 2 : 0.012796738",-1,
160,45.08161,7.65438,1.87436675611517E+018,"11 : 0.69144636, 1 : 0.15270834, 9 : 0.028120955",-1,
161,45.08161,7.65438,1.87432466401789E+018,"4 : 0.58890617, 7 : 0.08344054, 12 : 0.032896377",-1,
162,45.08161,7.65438,1.82930243273659E+018,"7 : 0.7765058, 4 : 0.05379086, 7 : 0.049214005",-1,
163,45.08161,7.65438,1.76827358138429E+018,"7 : 0.8639396, 7 : 0.05428723, 2 : 0.007616903",-1,
164,45.08161,7.65438,1.76827080098849E+018,"7 : 0.2883413, 7 : 0.2621896, 7 : 0.07962843",-1,
165,45.08161,7.65438,1.74803477833325E+018,"7 : 0.29746538, 9 : 0.1416132, 7 : 0.08024392",-1,
166,45.08161,7.65438,1.72265294434713E+018,"9 : 0.48848492, 2 : 0.19932939, 2 : 0.02960328",-1,
167,45.08161,7.65438,1.72248812556428E+018,"8 : 0.31161937, 7 : 0.14087828, 7 : 0.10374422",-1,
168,45.08161,7.65438,1.71742393860967E+018,"7 : 0.4641824, 7 : 0.30858144, 4 : 0.031273577",-1,
169,45.08161,7.65438,1.71245377021681E+018,"4 : 0.41003102, 13 : 0.061098784, 5 : 0.055796873",-1,
170,45.08161,7.65438,1.70235886816278E+018,"7 : 0.6122531, 7 : 0.090348564, 3 : 0.059441432",-1,
171,45.08161,7.65438,1.52429599465607E+018,"12 : 0.69529015, 14 : 0.12701312, 2 : 0.022497643",-1,
172,45.08161,7.65438,1.453843304E+018,"12 : 0.13630101, 8 : 0.049939018, 2 : 0.046052575",-1,
173,45.08161,7.65438,1.45380278457402E+018,"2 : 0.14240526, 8 : 0.0724559, 8 : 0.059628487",-1,
325,45.0907533748,7.6955125271,2.20969904534897E+018,"2 : 0.08274093, 13 : 0.029165776, 8 : 0.028574806",-1,
326,45.0907533748,7.6955125271,2.20960240026317E+018,"3 : 0.5369772, 3 : 0.12291119, 7 : 0.0741738",-1,
327,45.0907533748,7.6955125271,2.20954296200316E+018,"7 : 0.7646236, 2 : 0.030266954, 2 : 0.026882287",-1,
328,45.0907533748,7.6955125271,2.20951500492865E+018,"10 : 0.37709516, 2 : 0.1115875, 14 : 0.056598537",-1,
329,45.0907533748,7.6955125271,2.2094692776443E+018,"14 : 0.24298899, 7 : 0.14517494, 7 : 0.0667255",-1,
330,45.0907533748,7.6955125271,2.20470642373994E+018,"7 : 0.15477753, 7 : 0.09331302, 7 : 0.0330347",-1,
331,45.0907533748,7.6955125271,2.20467394855428E+018,"2 : 0.4873373, 2 : 0.14357631, 14 : 0.056419495",-1,
332,45.0907533748,7.6955125271,2.20465947450601E+018,"4 : 0.6615503, 10 : 0.0834684, 14 : 0.029787853",-1,
333,45.0907533748,7.6955125271,2.20465287603548E+018,"7 : 0.7887843, 3 : 0.016103249, 13 : 0.006305552",-1,
334,45.0907533748,7.6955125271,2.20422931048814E+018,"7 : 0.42932963, 7 : 0.026033541, 13 : 0.020136086",-1,
335,45.0907533748,7.6955125271,2.20415711812742E+018,"3 : 0.8722912, 3 : 0.0026269704, 3 : 0.0018733101",-1,
336,45.0907533748,7.6955125271,2.19974551103733E+018,"2 : 0.17606835, 8 : 0.07465096, 9 : 0.048159506",-1,
337,45.0907533748,7.6955125271,2.19974088117136E+018,"7 : 0.30114853, 7 : 0.20421241, 10 : 0.1493351",-1,
338,45.0907533748,7.6955125271,2.19971287698623E+018,"3 : 0.22800142, 12 : 0.18362023, 6 : 0.06524919",-1,
339,45.0907533748,7.6955125271,2.19966415350189E+018,"7 : 0.44666946, 7 : 0.34522557, 7 : 0.058181114",-1,
340,45.0907533748,7.6955125271,2.19966114892056E+018,"3 : 0.05263588, 7 : 0.043533325, 7 : 0.03790045",-1,
341,45.0907533748,7.6955125271,2.19964180426194E+018,"3 : 0.36584845, 3 : 0.2306484, 3 : 0.14428605",-1,
342,45.0907533748,7.6955125271,2.19960139584074E+018,"6 : 0.071922526, 2 : 0.032012716, 6 : 0.022175089",-1,
343,45.0907533748,7.6955125271,2.19952776319142E+018,"9 : 0.09641892, 5 : 0.09523151, 8 : 0.06372409",-1,
344,45.0907533748,7.6955125271,2.1994491474558E+018,"9 : 0.8416636, 8 : 0.042603854, 8 : 0.03212392",-1,
345,45.0907533748,7.6955125271,2.19943710074332E+018,"7 : 0.112827264, 7 : 0.10367232, 8 : 0.055162914",-1,
346,45.0907533748,7.6955125271,2.19939802385431E+018,"8 : 0.1372093, 7 : 0.0951532, 7 : 0.064896174",-1,
347,45.0907533748,7.6955125271,2.19938802034083E+018,"4 : 0.3152971, 9 : 0.19766138, 7 : 0.14711939",-1,
348,45.0907533748,7.6955125271,2.19937767581079E+018,"3 : 0.50684655, 7 : 0.08708078, 3 : 0.037971098",-1,
349,45.0907533748,7.6955125271,2.19934239321498E+018,"3 : 0.17011893, 3 : 0.11282963, 3 : 0.065828696",-1,
350,45.0907533748,7.6955125271,2.19908767119732E+018,"7 : 0.17346388, 13 : 0.081612624, 2 : 0.064115785",-1,
351,45.0907533748,7.6955125271,2.19903395290019E+018,"6 : 0.71697557, 6 : 0.096881, 6 : 0.029551122",-1,
352,45.0907533748,7.6955125271,2.19466293335996E+018,"2 : 0.28641838, 3 : 0.23485745, 5 : 0.055474427",-1,
353,45.0907533748,7.6955125271,2.19454977239691E+018,"3 : 0.18705736, 3 : 0.11155116, 3 : 0.09968218",-1,
354,45.0907533748,7.6955125271,2.19454183025414E+018,"9 : 0.41404352, 12 : 0.049621128, 6 : 0.03883163",-1,
355,45.0907533748,7.6955125271,2.19453007930927E+018,"12 : 0.4354304, 7 : 0.093634345, 7 : 0.073461436",-1,
356,45.0907533748,7.6955125271,2.1945259611233E+018,"1 : 0.33030593, 2 : 0.06484529, 2 : 0.051114235",-1,
357,45.0907533748,7.6955125271,2.19447550425706E+018,"7 : 0.88694847, 7 : 0.01818473, 13 : 0.005495782",-1,
358,45.0907533748,7.6955125271,2.19447166055643E+018,"3 : 0.88607675, 2 : 0.016779795, 2 : 0.016270394",-1,
359,45.0907533748,7.6955125271,2.1944637350752E+018,"7 : 0.8195828, 2 : 0.008122672, 7 : 0.0068298597",-1,
360,45.0907533748,7.6955125271,2.1942819184061E+018,"2 : 0.20998766, 2 : 0.11816792, 2 : 0.078647844",-1,
361,45.0907533748,7.6955125271,2.19426694227417E+018,"8 : 0.12006306, 2 : 0.08796458, 2 : 0.036748055",-1,
362,45.0907533748,7.6955125271,2.19422525775486E+018,"5 : 0.31055006, 11 : 0.07415437, 4 : 0.057743326",-1,
363,45.0907533748,7.6955125271,2.18953217702935E+018,"3 : 0.9152703, 3 : 0.008655223, 3 : 0.004250822",-1,
364,45.0907533748,7.6955125271,2.18941089856838E+018,"7 : 0.1523179, 13 : 0.14363405, 7 : 0.068382956",-1,
365,45.0907533748,7.6955125271,2.1893707074307E+018,"12 : 0.5222125, 2 : 0.31154108, 12 : 0.13334598",-1,
366,45.0907533748,7.6955125271,2.18934261902595E+018,"7 : 0.110784724, 3 : 0.1059537, 3 : 0.06445976",-1,
367,45.0907533748,7.6955125271,2.18933575971074E+018,"6 : 0.17594267, 6 : 0.15817197, 6 : 0.10296693",-1,
368,45.0907533748,7.6955125271,2.18930311672464E+018,"3 : 0.45868483, 2 : 0.14713722, 7 : 0.030122137",-1,
369,45.0907533748,7.6955125271,2.18928490628315E+018,"3 : 0.8992916, 3 : 0.01203986, 6 : 0.008643418",-1,
370,45.0907533748,7.6955125271,2.18928245034883E+018,"7 : 0.63742495, 4 : 0.020895734, 13 : 0.019650836",-1,
371,45.0907533748,7.6955125271,2.1892808923578E+018,"7 : 0.509975, 2 : 0.08610331, 14 : 0.021006549",-1,
372,45.0907533748,7.6955125271,2.18927860934153E+018,"3 : 0.20064893, 3 : 0.19119315, 3 : 0.07104673",-1,
373,45.0907533748,7.6955125271,2.18921529530564E+018,"7 : 0.23002331, 7 : 0.159804, 7 : 0.13551342",-1,
374,45.0907533748,7.6955125271,2.18890039131498E+018,"2 : 0.08376854, 7 : 0.048196178, 2 : 0.039110247",-1,
375,45.0907533748,7.6955125271,2.18888605160186E+018,"7 : 0.711952, 2 : 0.050531704, 7 : 0.030423349",-1,
376,45.0907533748,7.6955125271,2.18452807945247E+018,"3 : 0.8039419, 7 : 0.013010923, 8 : 0.010329091",-1,
377,45.0907533748,7.6955125271,2.1845082465166E+018,"13 : 0.16758624, 2 : 0.09526464, 4 : 0.06125892",-1,
378,45.0907533748,7.6955125271,2.18442159179485E+018,"3 : 0.6578858, 3 : 0.051120546, 12 : 0.015696138",-1,
379,45.0907533748,7.6955125271,2.18438863039409E+018,"7 : 0.080681056, 7 : 0.07968294, 7 : 0.031285603",-1,
380,45.0907533748,7.6955125271,2.18431224708506E+018,"7 : 0.6357221, 7 : 0.019333683, 7 : 0.019028341",-1,
381,45.0907533748,7.6955125271,2.18419679018727E+018,"2 : 0.59873784, 3 : 0.11673007, 2 : 0.027805047",-1,
382,45.0907533748,7.6955125271,2.1841384774582E+018,"2 : 0.15357608, 12 : 0.05630994, 12 : 0.053443577",-1,
383,45.0907533748,7.6955125271,2.18407752088894E+018,"8 : 0.2983093, 8 : 0.23396082, 8 : 0.07645451",-1,
384,45.0907533748,7.6955125271,2.18400170034916E+018,"7 : 0.8785203, 7 : 0.07948779, 12 : 0.009218275",-1,
385,45.0907533748,7.6955125271,2.18400003693027E+018,"7 : 0.74718165, 7 : 0.05647954, 13 : 0.012677163",-1,
386,45.0907533748,7.6955125271,2.18390940817872E+018,"3 : 0.15366894, 3 : 0.07577211, 3 : 0.06430695",-1,
387,45.0907533748,7.6955125271,2.18386959946115E+018,"7 : 0.4011309, 3 : 0.24480872, 7 : 0.044146013",-1,
388,45.0907533748,7.6955125271,2.183837841347E+018,"13 : 0.2735675, 7 : 0.088899404, 13 : 0.051500313",-1,
389,45.0907533748,7.6955125271,2.1838117358562E+018,"2 : 0.36854118, 3 : 0.08180195, 13 : 0.050546825",-1,
390,45.0907533748,7.6955125271,2.17944615653977E+018,"7 : 0.99701935, 6 : 0.0008991857, 7 : 6.811711e-05",-1,
391,45.0907533748,7.6955125271,2.17941686288977E+018,"7 : 0.27755162, 4 : 0.19381328, 2 : 0.1024798",-1,
392,45.0907533748,7.6955125271,2.1793993733047E+018,"2 : 0.63191813, 9 : 0.05000948, 12 : 0.0350583",-1,
393,45.0907533748,7.6955125271,2.17939259579613E+018,"2 : 0.23104988, 12 : 0.2256903, 2 : 0.16493487",-1,
394,45.0907533748,7.6955125271,2.17938952379554E+018,"13 : 0.41624835, 2 : 0.10628635, 7 : 0.065645464",-1,
