field_1,lat,lon,id,predictions,label,CLUSTER_ID,layer,path,CLUSTER__1
"11462",45.06352,7.68246,"1972546731729234097","3 : 0.37840956, 3 : 0.14872928, 3 : 0.0529503","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"11464",45.06352,7.68246,"1961062539455749037","3 : 0.6101826, 7 : 0.065101005, 3 : 0.058604933","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"11465",45.06352,7.68246,"1955987548972325892","7 : 0.13540095, 2 : 0.10753798, 7 : 0.09579186","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"11467",45.06352,7.68246,"1950751195242320342","7 : 0.86104405, 3 : 0.008458789, 3 : 0.0046710377","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"11469",45.06352,7.68246,"1950228015570296939","7 : 0.07935151, 4 : 0.06974873, 2 : 0.055095993","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15015",45.0655,7.67949,"2208980338926033186","2 : 0.48124164, 2 : 0.41845745, 4 : 0.027938507","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15016",45.0655,7.67949,"2205091627864323799","7 : 0.9812827, 7 : 0.016716521, 7 : 7.573557e-05","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15017",45.0655,7.67949,"2191497719370618141","7 : 0.8150165, 2 : 0.013846106, 7 : 0.0123526035","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15018",45.0655,7.67949,"2189142807960505070","7 : 0.36016345, 7 : 0.10961327, 7 : 0.056689717","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15019",45.0655,7.67949,"2188601535194327023","7 : 0.5123578, 7 : 0.1104467, 13 : 0.093454495","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15020",45.0655,7.67949,"2187935132221103880","7 : 0.9185177, 7 : 0.021002633, 7 : 0.006399671","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15021",45.0655,7.67949,"2170996989071300817","7 : 0.74849707, 7 : 0.20261574, 7 : 0.0060262876","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15022",45.0655,7.67949,"2164642860732329951","7 : 0.9166327, 7 : 0.07997937, 7 : 0.00045224384","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15023",45.0655,7.67949,"2159508153662814980","7 : 0.68921965, 13 : 0.08093722, 13 : 0.019198488","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15024",45.0655,7.67949,"2158263741312443003","7 : 0.99843913, 7 : 0.0013924325, 3 : 6.6379807e-06","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15025",45.0655,7.67949,"2156467445656384400","7 : 0.8792352, 7 : 0.12072485, 7 : 2.6150652e-05","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15026",45.0655,7.67949,"2155152587129648906","7 : 0.3363272, 7 : 0.21058401, 7 : 0.16492306","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15027",45.0655,7.67949,"2152243803491239449","7 : 0.4695705, 2 : 0.20842688, 7 : 0.03872926","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15028",45.0655,7.67949,"2151666244609260948","7 : 0.9965018, 7 : 0.0021852215, 7 : 0.00037311285","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15029",45.0655,7.67949,"2149954693110672093","2 : 0.34379536, 2 : 0.048227645, 13 : 0.04405323","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15030",45.0655,7.67949,"2148630653259389074","7 : 0.99668473, 7 : 0.0030564165, 7 : 2.194045e-05","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15031",45.0655,7.67949,"2145595347459233366","13 : 0.457869, 13 : 0.093018, 13 : 0.068807796","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15032",45.0655,7.67949,"2142177893455894187","7 : 0.09996782, 4 : 0.09965679, 3 : 0.08882817","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15033",45.0655,7.67949,"2142122250527182626","3 : 0.09882696, 13 : 0.09069412, 13 : 0.08785372","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15034",45.0655,7.67949,"2138620489199916816","4 : 0.12690797, 13 : 0.07605882, 12 : 0.03329474","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15035",45.0655,7.67949,"2137028232146095506","7 : 0.9992718, 7 : 0.00067644584, 3 : 3.7452788e-05","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15036",45.0655,7.67949,"2134159455850999262","13 : 0.4149814, 9 : 0.18606168, 13 : 0.046651162","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15037",45.0655,7.67949,"2125413869120753919","7 : 0.49519703, 7 : 0.013170874, 7 : 0.0126668615","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15038",45.0655,7.67949,"2124182997426572367","7 : 0.9951101, 7 : 0.0048857005, 7 : 5.322834e-07","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15039",45.0655,7.67949,"2123938969684115322","7 : 0.98567283, 7 : 0.0019864393, 7 : 0.0015788635","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15040",45.0655,7.67949,"2123852100538032409","7 : 0.99525756, 7 : 0.0021314495, 2 : 0.00030055863","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15041",45.0655,7.67949,"2123309145974311741","7 : 0.34235096, 7 : 0.102438875, 7 : 0.08725675","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15042",45.0655,7.67949,"2122511618412886036","7 : 0.99040514, 7 : 0.008748967, 7 : 0.00039947446","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15043",45.0655,7.67949,"2120632802994814760","2 : 0.07704825, 7 : 0.076215416, 7 : 0.03909701","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15044",45.0655,7.67949,"2113721099761528559","14 : 0.09791385, 13 : 0.08098086, 13 : 0.066163994","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15045",45.0655,7.67949,"2108886589933032519","7 : 0.99412185, 7 : 0.0025546418, 3 : 0.00012696725","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15046",45.0655,7.67949,"2102212084642147279","3 : 0.27913842, 7 : 0.06091762, 2 : 0.02120037","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15047",45.0655,7.67949,"2100850801844664904","7 : 0.9981371, 7 : 0.0017986002, 3 : 4.1892832e-05","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15048",45.0655,7.67949,"2096466898333558297","2 : 0.35638177, 7 : 0.25927833, 7 : 0.122698635","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15049",45.0655,7.67949,"2084147057534818839","7 : 0.92105013, 7 : 0.009881751, 7 : 0.009419013","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15050",45.0655,7.67949,"2076206003590440537","7 : 0.99930346, 7 : 0.00068516156, 2 : 1.8220243e-06","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15051",45.0655,7.67949,"2076166189629408826","12 : 0.0947289, 13 : 0.0484725, 13 : 0.037147865","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15052",45.0655,7.67949,"2076166014871084940","7 : 0.70323575, 7 : 0.08643577, 7 : 0.06937366","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15053",45.0655,7.67949,"2074792364807392590","7 : 0.78606457, 13 : 0.014915866, 2 : 0.014438889","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15054",45.0655,7.67949,"2068890428191251382","7 : 0.95124745, 7 : 0.023945576, 7 : 0.015268012","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15055",45.0655,7.67949,"2068335961267956718","7 : 0.9978352, 7 : 0.0005803327, 13 : 8.0800215e-05","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15056",45.0655,7.67949,"2058622660900446818","7 : 0.079090565, 7 : 0.07378167, 9 : 0.033273783","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15057",45.0655,7.67949,"2057380443692532065","7 : 0.23710029, 7 : 0.113611154, 2 : 0.07338575","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15058",45.0655,7.67949,"2053011629492229526","7 : 0.9871105, 7 : 0.012342753, 7 : 7.2118884e-05","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15059",45.0655,7.67949,"2051539932254241347","7 : 0.71393174, 7 : 0.021151515, 7 : 0.011535677","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15060",45.0655,7.67949,"2049375406001389740","7 : 0.994447, 7 : 0.0046995496, 7 : 0.00010840123","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15061",45.0655,7.67949,"2047165209875009115","7 : 0.9817023, 7 : 0.017630544, 7 : 0.00030871446","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15062",45.0655,7.67949,"2045932162301771378","7 : 0.9121706, 7 : 0.024346165, 3 : 0.023733247","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15063",45.0655,7.67949,"2045009951302731823","12 : 0.19914767, 7 : 0.15447608, 14 : 0.034717135","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15064",45.0655,7.67949,"2044281489174096567","5 : 0.07946675, 14 : 0.06391879, 7 : 0.050075766","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15065",45.0655,7.67949,"2042071963681416206","7 : 0.9415141, 7 : 0.029602231, 2 : 0.0035909356","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15066",45.0655,7.67949,"2041396261684309568","7 : 0.99319553, 7 : 0.0039358605, 7 : 0.00022944834","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
"15067",45.0655,7.67949,"2040662281445202507","7 : 0.99047977, 7 : 0.009197266, 7 : 5.9307364e-05","0","5",Vettore unito,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lon:double(0,0)&field=id:long(0,0)&field=predictions:string(0,0)&field=label:long(10,0)&field=CLUSTER_ID:long(10,0)&uid={d5ff39aa-6012-43d8-9e96-3d9274948151}","12"
