field_1,lat,lng,label,predictions,ids,CLUSTER_ID
3189,45.068839,7.685955,6,"12 : 0.4985216, 2 : 0.09276091, 2 : 0.08251026",24322301727,4
3190,45.068839,7.685955,6,"2 : 0.53436613, 13 : 0.012496247, 2 : 0.01076336",38475384404,4
3191,45.068839,7.685955,6,"7 : 0.087029025, 11 : 0.05336477, 12 : 0.045973174",38306583615,4
3192,45.068839,7.685955,6,"1 : 0.9145219, 1 : 0.025524674, 1 : 0.0063681556",25317200318,4
3193,45.068845,7.68603,6,"2 : 0.8174413, 11 : 0.01513762, 11 : 0.009467146",47209337341,4
3194,45.068845,7.68603,6,"1 : 0.6830508, 1 : 0.13228802, 2 : 0.03432953",47209337421,4
3195,45.068847,7.689152,6,"8 : 0.8942289, 8 : 0.008454898, 8 : 0.003495341",38306574915,4
3196,45.068871,7.685914,6,"12 : 0.3276608, 2 : 0.18445762, 11 : 0.1573137",34245100722,4
3197,45.068881,7.685776,6,"1 : 0.86036724, 1 : 0.03976092, 9 : 0.003764079",46127063352,4
3198,45.068883,7.686302,6,"7 : 0.3039366, 5 : 0.12655924, 12 : 0.08826761",32220835412,4
3199,45.068888,7.686666,6,"1 : 0.7913351, 11 : 0.01978151, 1 : 0.017340342",35693805926,4
3200,45.068888,7.693055,6,"1 : 0.6671691, 11 : 0.0682847, 1 : 0.011363864",33693983190,1
3201,45.068888,7.693055,6,"1 : 0.32717353, 12 : 0.16046165, 1 : 0.12953107",33921463182,1
3202,45.068888,7.693055,6,"11 : 0.2510938, 1 : 0.13444711, 11 : 0.09882877",33236056974,1
3203,45.068888,7.693055,6,"1 : 0.61717457, 1 : 0.022079192, 1 : 0.01670748",34077891555,1
3204,45.068888,7.695833,6,"6 : 0.60850936, 6 : 0.07981289, 6 : 0.07663002",34464724144,1
3205,45.068888,7.696111,6,"6 : 0.22934663, 3 : 0.06432468, 6 : 0.04322852",37942681624,1
3206,45.068894,7.685825,6,"7 : 0.6079023, 2 : 0.054213267, 11 : 0.051919214",31993924020,4
3207,45.068905,7.683047,6,"2 : 0.17481972, 1 : 0.09902073, 11 : 0.08583565",42609005124,4
3208,45.068905,7.692702,6,"1 : 0.46722588, 1 : 0.37976322, 12 : 0.01920118",28683412467,1
3209,45.068913,7.685655,6,"2 : 0.5821983, 11 : 0.080670394, 11 : 0.05874006",47209337511,4
3210,45.068913,7.685655,6,"11 : 0.5463327, 2 : 0.20278338, 11 : 0.021579212",33333873308,4
3211,45.068913,7.685762,6,"2 : 0.43116295, 11 : 0.12605518, 11 : 0.10765164",40078688830,4
3212,45.068916,7.692572,6,"1 : 0.6637892, 1 : 0.2248153, 11 : 0.012206565",29699910258,1
3213,45.068918,7.659583,6,"1 : 0.2881195, 1 : 0.09531625, 11 : 0.07172015",33009866420,3
3214,45.068919,7.693283,6,"7 : 0.32500958, 3 : 0.10086381, 13 : 0.082312",49173011971,1
3215,45.06893,7.68685,6,"1 : 0.7133489, 11 : 0.03691239, 1 : 0.01665356",31480055214,4
3216,45.068936,7.68558,6,"2 : 0.40240416, 11 : 0.20915651, 11 : 0.17328393",49177918422,4
3217,45.068936,7.68558,6,"1 : 0.7142477, 11 : 0.04543419, 2 : 0.041361086",49177216118,4
3218,45.068959,7.682962,6,"13 : 0.6649929, 2 : 0.05576446, 2 : 0.018610362",32921441831,4
3219,45.068959,7.682962,6,"3 : 0.06009825, 7 : 0.04431555, 14 : 0.04288093",33017344341,4
3220,45.068959,7.682962,6,"2 : 0.64505714, 13 : 0.23818761, 13 : 0.0023972734",33071260542,4
3221,45.068959,7.682962,6,"7 : 0.2585041, 7 : 0.14289165, 10 : 0.118035905",33425964050,4
3222,45.068964,7.68338,6,"4 : 0.32489824, 8 : 0.0631757, 8 : 0.039233025",48495462602,4
3223,45.06898,7.682575,6,"2 : 0.41142234, 1 : 0.3130793, 4 : 0.06986003",32201986151,4
3224,45.068986,7.693277,6,"10 : 0.76844406, 12 : 0.069803335, 12 : 0.01627167",41508370804,1
3225,45.068986,7.693291,6,"3 : 0.39559472, 13 : 0.32610977, 2 : 0.04907884",41329100795,1
3226,45.068988,7.685758,6,"1 : 0.81209576, 1 : 0.12987338, 11 : 0.0019557793",42195954364,4
3227,45.068989,7.682812,6,"2 : 0.59497696, 11 : 0.1486581, 1 : 0.067380026",40263744315,4
3228,45.068989,7.68558,6,"13 : 0.79519045, 13 : 0.1574685, 11 : 0.011724843",49009063722,4
3229,45.069,7.685016,6,"1 : 0.64797944, 11 : 0.06891573, 11 : 0.0655107",27893643178,4
3230,45.069004,7.685494,6,"1 : 0.5342449, 11 : 0.08181776, 2 : 0.066917874",49009056722,4
3231,45.069004,7.685623,6,"2 : 0.21260001, 9 : 0.20268837, 12 : 0.15032063",47579273912,4
3232,45.06901,7.69316,6,"1 : 0.59251547, 1 : 0.12192484, 11 : 0.040972658",39917613891,1
3233,45.069011,7.693295,6,"3 : 0.59470534, 11 : 0.033846404, 12 : 0.030988686",46177971661,1
3234,45.069011,7.693295,6,"2 : 0.4950164, 1 : 0.17852612, 11 : 0.10894579",46127042902,1
3235,45.069012,7.683391,6,"13 : 0.1283325, 13 : 0.07208669, 13 : 0.07037472",36713332664,4
3236,45.069019,7.685558,6,"9 : 0.3616391, 13 : 0.073418066, 12 : 0.06026735",49008847356,4
3237,45.069033,7.686541,6,"1 : 0.94122666, 1 : 0.015915003, 11 : 0.008003643",28683409327,4
3238,45.069041,7.682805,6,"9 : 0.45178303, 8 : 0.09585221, 8 : 0.06306518",49294259337,4
3239,45.069042,7.69339,6,"1 : 0.32210818, 1 : 0.19649297, 11 : 0.12314653",39968964793,1
3240,45.069042,7.69339,6,"1 : 0.8823636, 1 : 0.03805946, 1 : 0.006196033",39968964433,1
3241,45.06905,7.685515,6,"13 : 0.61914754, 11 : 0.16940472, 13 : 0.05977531",49008846071,4
3242,45.069057,7.685526,6,"2 : 0.30357194, 11 : 0.19159631, 11 : 0.056180794",49008316823,4
3243,45.069058,7.693308,6,"8 : 0.371769, 5 : 0.080478854, 8 : 0.07720262",40338795021,1
3244,45.069069,7.684891,6,"13 : 0.19389877, 13 : 0.0728789, 7 : 0.032349702",42665528655,4
3245,45.069072,7.693229,6,"1 : 0.24717316, 1 : 0.14931767, 11 : 0.10528273",48131943198,1
3246,45.069077,7.686469,6,"2 : 0.3795105, 11 : 0.34878954, 11 : 0.0929611",28683409547,4
3247,45.06908,7.685215,6,"1 : 0.9541743, 11 : 0.016548613, 1 : 0.0025117612",24322326727,4
3248,45.06908,7.69309,6,"1 : 0.5376647, 1 : 0.3199078, 11 : 0.018643383",23988434177,1
3249,45.069125,7.693117,6,"3 : 0.6124425, 12 : 0.07045077, 13 : 0.07023071",35785582743,1
3250,45.069125,7.693154,6,"11 : 0.16860501, 2 : 0.08625816, 3 : 0.06759732",36758179634,1
3251,45.069138,7.684908,6,"1 : 0.7861112, 1 : 0.010232875, 11 : 0.00475779",29041610688,4
3252,45.069155,7.684755,6,"1 : 0.9533537, 11 : 0.0039497814, 12 : 0.0028407986",41873261122,4
3253,45.069161,7.68545,6,"7 : 0.15788162, 3 : 0.08091174, 7 : 0.056255866",32332182316,4
3254,45.069166,7.695277,6,"2 : 0.047598075, 2 : 0.041798517, 3 : 0.03351005",29062719097,1
3255,45.069166,7.696111,6,"12 : 0.13154212, 12 : 0.10793136, 10 : 0.08139541",44626517550,1
3256,45.069186,7.684777,6,"11 : 0.31250176, 1 : 0.2669805, 11 : 0.2014044",27047906637,4
3257,45.069224,7.693144,6,"1 : 0.35515034, 1 : 0.1339956, 1 : 0.07150208",28224489437,1
3258,45.069225,7.684916,6,"11 : 0.31752118, 2 : 0.30309093, 11 : 0.07656092",28683414267,4
3259,45.069227,7.685,6,"1 : 0.79278696, 2 : 0.059096906, 1 : 0.013010113",50435559658,4
3260,45.069247,7.683622,6,"1 : 0.48328975, 11 : 0.15568525, 1 : 0.1271726",37886659622,4
3261,45.069247,7.684957,6,"1 : 0.809176, 1 : 0.014195611, 8 : 0.0044499505",46294977635,4
3262,45.069247,7.684957,6,"1 : 0.9100412, 11 : 0.009556456, 11 : 0.0065551368",47209405241,4
3263,45.069247,7.684957,6,"12 : 0.124201864, 13 : 0.05402479, 12 : 0.051068924",40244558053,4
3264,45.069247,7.684957,6,"11 : 0.5545372, 11 : 0.0570236, 11 : 0.05275591",46294977375,4
3265,45.069247,7.684957,6,"1 : 0.55646724, 11 : 0.1363577, 11 : 0.13221024",46294977455,4
3266,45.069247,7.684957,6,"1 : 0.25080508, 11 : 0.113283925, 11 : 0.055364028",40244558163,4
3267,45.069263,7.684888,6,"11 : 0.33858174, 2 : 0.28027335, 11 : 0.123087876",28045079567,4
3268,45.069292,7.682844,6,"2 : 0.36467472, 9 : 0.07237267, 11 : 0.061136555",41179039811,4
3269,45.069297,7.682866,6,"2 : 0.51843256, 13 : 0.06717047, 9 : 0.06622922",49292271138,4
3270,45.0693,7.693386,6,"1 : 0.4198415, 1 : 0.1606475, 11 : 0.056812916",48504308326,1
3271,45.069319,7.660272,6,"8 : 0.43374157, 8 : 0.3404407, 8 : 0.0067755384",48721471536,3
3272,45.069322,7.662234,6,"2 : 0.0934421, 1 : 0.077646546, 11 : 0.072495945",34427275573,3
3273,45.069375,7.685227,6,"1 : 0.9090945, 11 : 0.011009011, 11 : 0.0059705335",32172008382,4
3274,45.069398,7.686363,6,"2 : 0.25861365, 7 : 0.17488699, 7 : 0.09303691",32606466531,4
3275,45.06943,7.685286,6,"7 : 0.8059723, 3 : 0.10896939, 12 : 0.010490218",31499348404,4
3276,45.06943,7.685286,6,"1 : 0.28169045, 12 : 0.12882163, 3 : 0.08276678",31530695893,4
3277,45.069431,7.693032,6,"1 : 0.50995994, 11 : 0.03219522, 1 : 0.03086797",33279968583,1
3278,45.069438,7.687972,6,"7 : 0.24656935, 7 : 0.1881385, 3 : 0.10852808",39182221991,4
3279,45.069455,7.683416,6,"7 : 0.70165664, 2 : 0.0762619, 7 : 0.059711635",34652389404,4
3280,45.069463,7.688363,6,"11 : 0.6970955, 2 : 0.09127806, 11 : 0.04479088",48573676342,4
3281,45.069466,7.686658,6,"4 : 0.20666921, 3 : 0.13546765, 3 : 0.096855275",32332296676,4
3282,45.069472,7.659822,6,"8 : 0.47652602, 8 : 0.16383442, 8 : 0.10546764",44582018600,3
3283,45.069472,7.685366,6,"1 : 0.6530248, 7 : 0.021129098, 1 : 0.020704592",32202098011,4
3284,45.06948,7.684577,6,"1 : 0.6264413, 11 : 0.10740051, 11 : 0.065745495",32282957176,4
3285,45.069527,7.685269,6,"1 : 0.893154, 1 : 0.023199704, 1 : 0.018471932",32171983302,4
3286,45.069535,7.692768,6,"1 : 0.7226129, 11 : 0.045777265, 1 : 0.0032425206",27296897198,1
3287,45.069538,7.683844,6,"2 : 0.3102998, 9 : 0.29759833, 8 : 0.077943586",44392469024,4
3288,45.069544,7.685288,6,"1 : 0.8519707, 1 : 0.010357728, 1 : 0.003273669",42914222501,4
3289,45.06958,7.68131,6,"7 : 0.93498844, 12 : 0.028155945, 7 : 0.0062048114",25791199458,4
3290,45.069595,7.683852,6,"9 : 0.35010037, 7 : 0.0858142, 2 : 0.031423807",15011123768,4
3291,45.069595,7.683852,6,"13 : 0.54531395, 13 : 0.025707247, 13 : 0.015545441",13805817683,4
3292,45.0696,7.689613,6,"9 : 0.40422654, 1 : 0.19680297, 11 : 0.17064029",29699911318,4
3293,45.0696,7.689613,6,"12 : 0.23897842, 9 : 0.2161654, 11 : 0.09696503",42711549255,4
3294,45.069602,7.686436,6,"9 : 0.5713977, 2 : 0.20000498, 11 : 0.025212668",28683409637,4
3295,45.069603,7.683659,6,"7 : 0.12929465, 7 : 0.10850193, 2 : 0.085352376",29282303187,4
3296,45.06961,7.662459,6,"4 : 0.92496294, 9 : 0.011814547, 9 : 0.0075139273",34849107140,3
3297,45.069647,7.685336,6,"1 : 0.9254372, 1 : 0.015987955, 9 : 0.007778042",41721203212,4
3298,45.069647,7.692927,6,"13 : 0.3576155, 11 : 0.18763667, 11 : 0.06069366",39954982100,1
3299,45.069682,7.699227,6,"1 : 0.67520565, 1 : 0.1063107, 2 : 0.01160165",28580802517,1
3300,45.069686,7.662642,6,"5 : 0.19572562, 8 : 0.08214005, 8 : 0.051246937",35236146905,3
3301,45.069701,7.662684,6,"9 : 0.37405336, 2 : 0.12894864, 2 : 0.09423482",45228869355,3
3302,45.069709,7.70399,6,"1 : 0.20081812, 11 : 0.036871802, 5 : 0.022065833",34993355586,1
3303,45.069722,7.683333,6,"1 : 0.59390473, 11 : 0.09265007, 9 : 0.033512555",35346301890,4
3304,45.069722,7.684166,6,"3 : 0.1188573, 7 : 0.1086381, 9 : 0.03185461",40478545170,4
3305,45.069727,7.684661,6,"1 : 0.20662206, 11 : 0.10756687, 1 : 0.07113975",47910496401,4
3306,45.069758,7.683961,6,"7 : 0.37147462, 3 : 0.10104976, 4 : 0.08130502",39225154245,4
3307,45.069777,7.704055,6,"11 : 0.18641222, 3 : 0.042318217, 9 : 0.03146782",34154574613,1
3308,45.0698,7.688896,6,"11 : 0.25419974, 10 : 0.05377012, 1 : 0.05348033",32983596320,4
3309,45.0698,7.688896,6,"11 : 0.87960047, 2 : 0.009731174, 12 : 0.006987261",32515911244,4
3310,45.0698,7.688896,6,"9 : 0.66554606, 13 : 0.042530447, 9 : 0.036270827",35565647092,4
3311,45.0698,7.688896,6,"1 : 0.790321, 1 : 0.060701482, 11 : 0.025245775",35548700502,4
3312,45.0698,7.688896,6,"4 : 0.08739553, 7 : 0.06736486, 7 : 0.059852835",34900613953,4
3313,45.0698,7.688896,6,"9 : 0.13012803, 7 : 0.056285955, 2 : 0.04293529",35661183896,4
3314,45.0698,7.688896,6,"9 : 0.46108526, 9 : 0.16779669, 2 : 0.12711906",34884744273,4
3315,45.0698,7.688896,6,"9 : 0.4023567, 2 : 0.20934537, 2 : 0.06254522",35336232370,4
3316,45.0698,7.688896,6,"11 : 0.10271281, 1 : 0.0865907, 1 : 0.033674233",35582025281,4
3317,45.069823,7.662663,6,"13 : 0.18191558, 5 : 0.15770139, 5 : 0.09333141",34849125160,3
3318,45.06986,7.677758,6,"14 : 0.47549826, 2 : 0.23494543, 2 : 0.022925606",32612567327,4
3319,45.069898,7.677823,6,"5 : 0.15723495, 9 : 0.08102156, 5 : 0.063675724",39971975611,4
3320,45.069906,7.68176,6,"10 : 0.61948675, 7 : 0.0185113, 10 : 0.016552873",38928014002,4
3321,45.069946,7.693418,6,"7 : 0.52790385, 7 : 0.2766228, 7 : 0.1247492",34050848366,1
3322,45.069958,7.685658,6,"7 : 0.57625717, 7 : 0.06216213, 7 : 0.03225867",31479926074,4
3323,45.069966,7.665169,6,"10 : 0.06667561, 5 : 0.03545278, 9 : 0.03513149",48573673677,3
3324,45.069972,7.658416,6,"8 : 0.9680559, 8 : 0.0065341843, 8 : 0.00610422",45486503105,3
3325,45.069974,7.66498,6,"13 : 0.17491175, 13 : 0.046816777, 13 : 0.03844519",31991734676,3
3326,45.069986,7.687302,6,"9 : 0.41350064, 7 : 0.05008681, 3 : 0.043321684",48573674527,4
3327,45.069989,7.68161,6,"8 : 0.14170238, 8 : 0.13229564, 8 : 0.08424064",32449939024,4
3328,45.069989,7.68161,6,"4 : 0.17279275, 2 : 0.14364079, 7 : 0.09887985",33164590971,4
3329,45.07,7.693611,6,"1 : 0.59233177, 1 : 0.07924136, 11 : 0.02344349",45512229705,1
3330,45.070025,7.682469,6,"10 : 0.57482666, 7 : 0.06819494, 7 : 0.035810944",47131901891,4
3331,45.070113,7.684286,6,"7 : 0.14760564, 7 : 0.07708134, 4 : 0.06255565",43931780362,4
3332,45.070141,7.664186,6,"9 : 0.7633668, 4 : 0.18004353, 11 : 0.015316468",31189398134,3
3333,45.070161,7.657969,6,"8 : 0.69575745, 8 : 0.10530867, 8 : 0.057061844",47199147172,3
3334,45.070161,7.657969,6,"8 : 0.6213559, 8 : 0.15652806, 8 : 0.06837722",49732533296,3
3335,45.070169,7.686644,6,"9 : 0.3613469, 13 : 0.045527287, 8 : 0.037827104",48573674652,4
3336,45.070197,7.685738,6,"1 : 0.4262452, 11 : 0.0759452, 1 : 0.04576966",32321666455,4
3337,45.070225,7.685997,6,"1 : 0.4436456, 11 : 0.36985382, 1 : 0.03212365",42013320335,4
3338,45.070307,7.681524,6,"8 : 0.52470815, 9 : 0.13611354, 8 : 0.0509093",27315041159,4
3339,45.070307,7.681524,6,"9 : 0.8994998, 1 : 0.034121368, 11 : 0.023250185",39061893652,4
3340,45.070338,7.691747,6,"13 : 0.33116713, 13 : 0.12485863, 13 : 0.051918563",33201225573,4
3341,45.070338,7.691755,6,"13 : 0.80078715, 8 : 0.027052611, 7 : 0.016728885",33170443284,4
3342,45.070338,7.691755,6,"12 : 0.16952717, 2 : 0.08879582, 13 : 0.08682166",33170440744,4
3343,45.070338,7.691755,6,"3 : 0.0959655, 12 : 0.073245555, 2 : 0.061036337",33884222891,4
3344,45.070338,7.691755,6,"13 : 0.22407733, 13 : 0.17482185, 13 : 0.050939023",33628296270,4
3345,45.070338,7.691755,6,"13 : 0.6923513, 13 : 0.06348536, 13 : 0.055240236",33201229543,4
3346,45.070338,7.691755,6,"13 : 0.27817875, 13 : 0.1270234, 13 : 0.09465314",33884262051,4
3347,45.070338,7.691755,6,"13 : 0.6483823, 13 : 0.06453225, 13 : 0.054257043",33628359530,4
3348,45.070338,7.691755,6,"13 : 0.64312994, 13 : 0.06139531, 13 : 0.049877204",33201227133,4
3349,45.070338,7.691755,6,"13 : 0.23074698, 13 : 0.1757774, 13 : 0.09467932",34013896445,4
3350,45.070338,7.691755,6,"7 : 0.60684633, 13 : 0.12581627, 12 : 0.06903341",34013894545,4
3351,45.070338,7.691755,6,"7 : 0.31596226, 2 : 0.29086468, 2 : 0.12885776",33884231711,4
3352,45.070338,7.691755,6,"13 : 0.1807202, 13 : 0.088613264, 2 : 0.05002192",33201115923,4
3353,45.070338,7.691755,6,"13 : 0.094340436, 2 : 0.083116315, 13 : 0.06545783",33884225471,4
3354,45.070338,7.691755,6,"13 : 0.39603212, 13 : 0.22766647, 13 : 0.032158762",33884259711,4
3355,45.070338,7.691755,6,"13 : 0.57571775, 13 : 0.12983437, 13 : 0.017138986",33884256311,4
3356,45.070338,7.691755,6,"13 : 0.634234, 13 : 0.085328385, 13 : 0.0707157",33856283942,4
3357,45.070353,7.686824,6,"8 : 0.83656275, 9 : 0.024847005, 8 : 0.014241625",37496375230,4
3358,45.070372,7.686602,6,"9 : 0.17517948, 11 : 0.120484255, 1 : 0.11288229",48573674742,4
3359,45.070383,7.686438,6,"8 : 0.94123137, 8 : 0.001384334, 8 : 0.0012857569",39280471941,4
3360,45.070386,7.709769,6,"5 : 0.31223312, 5 : 0.11271845, 5 : 0.062466428",37663376476,1
3361,45.070386,7.709769,6,"9 : 0.2761621, 9 : 0.12140469, 13 : 0.07302268",37454571360,1
3362,45.070388,7.65743,6,"8 : 0.22116943, 8 : 0.22007367, 8 : 0.07884907",45740540144,3
3363,45.070388,7.686952,6,"8 : 0.8247899, 8 : 0.03394446, 8 : 0.0024934802",31994093240,4
3364,45.070398,7.686953,6,"1 : 0.9163422, 9 : 0.01439447, 1 : 0.003375139",46097904144,4
3365,45.070398,7.686953,6,"9 : 0.48771182, 13 : 0.10601607, 11 : 0.095513016",46430934412,4
3366,45.070406,7.685376,6,"8 : 0.88032, 13 : 0.0022459067, 8 : 0.0017767941",24940996848,4
3367,45.070414,7.686524,6,"8 : 0.35880944, 1 : 0.14992827, 8 : 0.050958455",38851179151,4
3368,45.070436,7.684711,6,"13 : 0.040690593, 2 : 0.03425358, 13 : 0.03265756",48857882007,4
3369,45.070436,7.684711,6,"13 : 0.8384128, 7 : 0.032321766, 13 : 0.009186383",48857686521,4
3370,45.070436,7.684711,6,"13 : 0.38264823, 2 : 0.10835177, 8 : 0.021381427",48857881907,4
3371,45.070436,7.684711,6,"14 : 0.22696885, 13 : 0.1570793, 13 : 0.11744093",48857686451,4
3372,45.070436,7.684711,6,"1 : 0.38497064, 8 : 0.11707125, 2 : 0.05630967",48857332258,4
3373,45.070436,7.684711,6,"13 : 0.074037455, 7 : 0.034558367, 8 : 0.023889897",48857686361,4
3374,45.070436,7.684711,6,"7 : 0.17099936, 10 : 0.16403927, 8 : 0.034953784",48857332183,4
3375,45.070436,7.684711,6,"10 : 0.14610176, 2 : 0.062549934, 7 : 0.05079223",48857332153,4
3376,45.070436,7.684711,6,"7 : 0.2658332, 7 : 0.19551632, 7 : 0.13216577",48857332123,4
3377,45.070436,7.684711,6,"2 : 0.41445392, 3 : 0.04278646, 2 : 0.027935464",48857332018,4
3378,45.070436,7.684711,6,"13 : 0.75111777, 13 : 0.042481847, 8 : 0.03240295",48857332063,4
3379,45.070436,7.684711,6,"7 : 0.22161199, 7 : 0.12659307, 13 : 0.118682414",48857686106,4
3380,45.070436,7.684711,6,"13 : 0.26272228, 13 : 0.13047194, 13 : 0.035577606",48857881627,4
3381,45.070436,7.684711,6,"2 : 0.16439909, 13 : 0.11693528, 2 : 0.097664185",48857881582,4
3382,45.070436,7.684711,6,"7 : 0.37559488, 7 : 0.15749638, 13 : 0.06648394",48857331893,4
3383,45.070436,7.684711,6,"13 : 0.17456555, 2 : 0.12852846, 3 : 0.061481744",48857881447,4
3384,45.070436,7.684711,6,"2 : 0.614204, 7 : 0.055113178, 7 : 0.041100316",48857685926,4
3385,45.070436,7.684711,6,"13 : 0.2424268, 13 : 0.115065224, 13 : 0.07383527",48857881417,4
3386,45.070436,7.684711,6,"7 : 0.2393416, 13 : 0.17228627, 7 : 0.09840163",48857685871,4
3387,45.070436,7.684711,6,"7 : 0.15606773, 13 : 0.14217895, 13 : 0.062521644",48857881317,4
3388,45.070436,7.684711,6,"13 : 0.4743864, 13 : 0.12384819, 13 : 0.05966495",48857331738,4
3389,45.070436,7.684711,6,"7 : 0.13187702, 2 : 0.08956564, 2 : 0.055854037",48857881282,4
3390,45.070436,7.684711,6,"7 : 0.46408057, 7 : 0.07170389, 2 : 0.06968944",48857685741,4
3391,45.070436,7.684711,6,"7 : 0.197686, 2 : 0.07245795, 7 : 0.058148876",48857685701,4
3392,45.070436,7.684711,6,"7 : 0.08233795, 13 : 0.0862996",48857881197,4
3393,45.070436,7.684711,6,"13 : 0.13631406, 7 : 0.081787035, 7 : 0.038570598",48857685646,4
3394,45.070436,7.684711,6,"9 : 0.070574805, 5 : 0.038878124, 13 : 0.038654435",48857331518,4
3395,45.070436,7.684711,6,"13 : 0.03597042, 2 : 0.022768602, 8 : 0.019683119",48857331443,4
3396,45.070436,7.684711,6,"13 : 0.22471198, 7 : 0.08587777, 7 : 0.05143966",48857685601,4
3397,45.070436,7.684711,6,"7 : 0.658304, 10 : 0.03481259, 7 : 0.018144332",48857881072,4
3398,45.070436,7.684711,6,"7 : 0.6776298, 7 : 0.024464846, 10 : 0.01187916",48857331383,4
3399,45.070436,7.684711,6,"9 : 0.04995956, 2 : 0.046838764, 1 : 0.021022946",48857331363,4
3400,45.070436,7.684711,6,"7 : 0.092008874, 7 : 0.089496106, 7 : 0.05944243",48857880997,4
3401,45.070436,7.684711,6,"13 : 0.09618647, 13 : 0.074331075, 2 : 0.06612549",48857685461,4
3402,45.070436,7.684711,6,"13 : 0.12140665, 2 : 0.07040091, 13 : 0.050569996",48857331243,4
3403,45.070436,7.684711,6,"12 : 0.3540612, 7 : 0.17721242, 7 : 0.07657092",48857685311,4
3404,45.070436,7.684711,6,"7 : 0.29041928, 13 : 0.051562086, 7 : 0.044940047",48857331123,4
3405,45.070436,7.684711,6,"13 : 0.669054, 13 : 0.021243429, 7 : 0.017559204",48857685286,4
3406,45.070436,7.684711,6,"2 : 0.31814602, 2 : 0.03848745, 12 : 0.025653161",48857880717,4
3407,45.070436,7.684711,6,"13 : 0.11557605, 13 : 0.09398202, 13 : 0.087044336",48857331023,4
3408,45.070436,7.684711,6,"2 : 0.21394302, 7 : 0.15035819, 7 : 0.05581149",48857330983,4
3409,45.070436,7.684711,6,"7 : 0.937907, 2 : 0.0040144282, 13 : 0.0030237644",48857330963,4
3410,45.070436,7.684711,6,"13 : 0.31371084, 13 : 0.19502774, 7 : 0.013247491",48857880612,4
3411,45.070436,7.684711,6,"7 : 0.4726576, 10 : 0.021888996, 7 : 0.018734206",48857685071,4
3412,45.070436,7.684711,6,"7 : 0.26973176, 2 : 0.15998119, 2 : 0.065624066",48857330838,4
3413,45.070436,7.684711,6,"7 : 0.27488527, 2 : 0.057913236, 10 : 0.049492653",48857684991,4
3414,45.070436,7.684711,6,"13 : 0.42528185, 7 : 0.33889097, 13 : 0.03915073",48857684971,4
3415,45.070436,7.684711,6,"13 : 0.16589828, 2 : 0.08440728, 7 : 0.05862777",48857332428,4
3416,45.070436,7.684711,6,"13 : 0.2140924, 13 : 0.09693607, 13 : 0.085344836",48857332363,4
3417,45.070436,7.684711,6,"13 : 0.8456151, 13 : 0.028928874, 6 : 0.01103478",48857332298,4
3418,45.070436,7.684711,6,"7 : 0.9171211, 8 : 0.007003161, 10 : 0.004429723",48857331783,4
3419,45.070436,7.684711,6,"13 : 0.2097048, 6 : 0.036609616, 6 : 0.034440093",48857880692,4
3420,45.070436,7.684711,6,"7 : 0.37827292, 10 : 0.11605962, 7 : 0.09332419",48857330873,4
3421,45.070436,7.684711,6,"7 : 0.51937497, 13 : 0.03682184, 13 : 0.028808054",48857685411,4
3422,45.070436,7.684711,6,"13 : 0.11112874, 13 : 0.06626201, 13 : 0.034126863",48857331233,4
3423,45.070455,7.665086,6,"9 : 0.9725763, 9 : 0.0032083113, 12 : 0.0026069162",48958435302,3
3424,45.070455,7.665086,6,"13 : 0.096200734, 12 : 0.04303592, 9 : 0.035482634",48935081913,3
3425,45.070455,7.665086,6,"9 : 0.4539262, 9 : 0.20727043, 12 : 0.04061997",48919128312,3
3426,45.070455,7.665086,6,"4 : 0.1956897, 7 : 0.119130716, 7 : 0.1153719",48864927591,3
3427,45.070482,7.664004,6,"14 : 0.70474917, 7 : 0.09334139, 12 : 0.024073645",33651933201,3
3428,45.070489,7.686234,6,"2 : 0.46934232, 7 : 0.12781033, 3 : 0.037867017",37345510516,4
3429,45.070512,7.687082,6,"9 : 0.17564252, 2 : 0.12856293, 1 : 0.09965874",29529160757,4
3430,45.070527,7.683906,6,"11 : 0.20265737, 11 : 0.13963096, 1 : 0.08831523",35518247261,4
3431,45.070527,7.686685,6,"8 : 0.9538568, 8 : 0.0021727814, 1 : 0.0010661972",41258957681,4
3432,45.070538,7.680022,6,"8 : 0.45657322, 9 : 0.36908615, 8 : 0.02475806",37964704306,4
3433,45.07055,7.6857,6,"11 : 0.76195514, 1 : 0.15593675, 1 : 0.011610387",31479933404,4
3434,45.07056,7.684546,6,"8 : 0.9248607, 8 : 0.016746871, 8 : 0.0023447156",33249212084,4
