id,predictions,CLUSTER_ID
2.03496733961195E+018,"3 : 0.7820383, 2 : 0.04212512, 2 : 0.035393246",17
2.03476747744479E+018,"7 : 0.15756215, 2 : 0.0723884, 2 : 0.06992118",17
2.03428570471361E+018,"9 : 0.15785208, 7 : 0.07396657, 2 : 0.041287944",17
2.03372899451739E+018,"3 : 0.3379315, 1 : 0.24060749, 11 : 0.0329324",17
2.03372007457484E+018,"11 : 0.15959463, 8 : 0.09790318, 3 : 0.04525165",17
2.03371132924134E+018,"12 : 0.23253357, 3 : 0.09596356, 1 : 0.038571306",17
2.03336378904227E+018,"3 : 0.5503348, 8 : 0.04785381, 12 : 0.030180845",17
2.03228009916978E+018,"1 : 0.2944535, 3 : 0.12359033, 13 : 0.057300802",17
2.03217008900157E+018,"11 : 0.5570298, 8 : 0.068184406, 2 : 0.050071426",17
2.03166175144425E+018,"13 : 0.7696426, 1 : 0.03250914, 11 : 0.020966552",17
2.03153127454952E+018,"2 : 0.2777846, 11 : 0.09860512, 3 : 0.091935016",17
2.03124359562524E+018,"1 : 0.40947703, 1 : 0.20836179, 11 : 0.107908085",17
2.0307346107713E+018,"11 : 0.50290143, 2 : 0.16301645, 8 : 0.06486629",17
2.03058830750684E+018,"12 : 0.3564256, 12 : 0.08074258, 12 : 0.072556905",17
2.03046396224781E+018,"11 : 0.7529809, 2 : 0.1731534, 2 : 0.010722867",17
2.02986651211397E+018,"2 : 0.24100752, 2 : 0.096597925, 12 : 0.04933297",17
2.02934982268509E+018,"1 : 0.77108073, 1 : 0.065211035, 11 : 0.012190783",17
2.02917806639662E+018,"7 : 0.409516, 7 : 0.11145874, 7 : 0.10176011",17
2.02863285550649E+018,"12 : 0.19527063, 3 : 0.13556051, 12 : 0.10285486",17
2.02842211018292E+018,"14 : 0.29636413, 7 : 0.08051519, 9 : 0.075786956",17
2.02821074471909E+018,"7 : 0.4088045, 2 : 0.25216913, 13 : 0.055288702",17
2.02768956265996E+018,"9 : 0.99147403, 3 : 0.00023161584, 5 : 0.00020663204",17
2.02697776323149E+018,"4 : 0.66565645, 11 : 0.03849035, 7 : 0.0125578055",17
2.02679568913376E+018,"11 : 0.7075398, 7 : 0.036091514, 2 : 0.020658823",17
2.02635766940246E+018,"11 : 0.3900467, 11 : 0.1980488, 2 : 0.08457793",17
2.02568926931792E+018,"11 : 0.40651327, 2 : 0.1425002, 11 : 0.027491836",17
2.02549591494077E+018,"8 : 0.85371864, 3 : 0.02116822, 8 : 0.018210908",17
2.02502931174158E+018,"1 : 0.6917876, 1 : 0.03525007, 11 : 0.019746022",17
2.02481866532221E+018,"13 : 0.43134555, 3 : 0.046766512, 2 : 0.03750645",17
2.02430759317807E+018,"7 : 0.18536109, 7 : 0.04856891, 2 : 0.045695923",17
2.02328461095529E+018,"7 : 0.40861812, 7 : 0.051114663, 7 : 0.026515042",17
2.02274344803077E+018,"12 : 0.2980973, 13 : 0.044604287, 12 : 0.042252302",17
2.02266610893849E+018,"5 : 0.9525908, 5 : 0.02059689, 13 : 0.0011802147",17
2.02265741501872E+018,"7 : 0.43631622, 2 : 0.09377612, 11 : 0.09027685",17
2.02055860866799E+018,"1 : 0.7204014, 2 : 0.031256985, 11 : 0.027167188",17
2.01877064622311E+018,"2 : 0.884009, 12 : 0.026625818, 4 : 0.018802771",17
2.01703559063452E+018,"7 : 0.25360987, 4 : 0.25281346, 7 : 0.14765075",17
2.01542204848611E+018,"1 : 0.13677245, 6 : 0.072245784, 6 : 0.06686653",17
2.0134551717295E+018,"1 : 0.37729824, 2 : 0.26343983, 9 : 0.09699126",17
2.01189274425682E+018,"1 : 0.53532755, 1 : 0.034490954, 9 : 0.03183854",17
2.0099249209352E+018,"7 : 0.52397573, 7 : 0.4348363, 11 : 0.0066258973",17
2.0087879760677E+018,"7 : 0.29782644, 9 : 0.19440441, 11 : 0.13368629",17
2.00661211040202E+018,"3 : 0.64127547, 3 : 0.066573314, 12 : 0.02773248",17
2.00592368024524E+018,"2 : 0.17243718, 7 : 0.16017123, 12 : 0.13698584",17
2.00458717737109E+018,"2 : 0.6667673, 2 : 0.25278202, 1 : 0.013550289",17
2.00311355392638E+018,"1 : 0.056716252, 9 : 0.055328794, 9 : 0.053347126",17
2.00255014212087E+018,"14 : 0.9842578, 2 : 0.0041611996, 9 : 0.001641969",17
2.00170016488818E+018,"2 : 0.08584752, 2 : 0.04459533, 6 : 0.03738247",17
2.00146510926555E+018,"3 : 0.39543733, 7 : 0.092177264, 3 : 0.06576915",17
2.00103943128018E+018,"1 : 0.54139066, 11 : 0.15886125, 11 : 0.07076054",17
2.00028458272628E+018,"6 : 0.6295011, 6 : 0.05160572, 6 : 0.042684004",17
1.99922940255188E+018,"1 : 0.91914517, 11 : 0.010747156, 7 : 0.010631971",17
1.99777734769276E+018,"10 : 0.24461815, 7 : 0.23074992, 7 : 0.17350855",17
1.99726226986437E+018,"2 : 0.8882572, 2 : 0.019806016, 2 : 0.005182853",17
1.99667365682795E+018,"3 : 0.58067137, 7 : 0.08158145, 3 : 0.042624924",17
1.99601529424974E+018,"11 : 0.40323022, 2 : 0.1612381, 8 : 0.026927877",17
1.9958419630623E+018,"7 : 0.1708205, 6 : 0.08765239, 10 : 0.04728774",17
1.99455254113204E+018,"11 : 0.3320239, 12 : 0.040137686, 7 : 0.014689686",17
1.994362382881E+018,"1 : 0.7151811, 1 : 0.036695, 1 : 0.01977654",17
1.99431193879178E+018,"2 : 0.33197683, 2 : 0.07889819, 2 : 0.05277584",17
1.99387292989256E+018,"10 : 0.3045293, 10 : 0.2130404, 2 : 0.027346333",17
1.99345009191599E+018,"11 : 0.7021036, 2 : 0.1731385, 2 : 0.011839978",17
1.99270403306143E+018,"7 : 0.9542955, 2 : 0.0072747776, 3 : 0.0041969465",17
1.99168295344877E+018,"3 : 0.4764431, 2 : 0.24508345, 6 : 0.041867934",17
1.99157316536894E+018,"2 : 0.9814276, 2 : 0.001704598, 3 : 0.0010895072",17
1.99141810161575E+018,"1 : 0.76131016, 10 : 0.020233857, 1 : 0.01245615",17
1.99054745271415E+018,"11 : 0.2780663, 13 : 0.09721424, 13 : 0.065623686",17
1.98868591897153E+018,"2 : 0.51498955, 12 : 0.068166785, 11 : 0.031136462",17
1.98661031034956E+018,"4 : 0.59429735, 7 : 0.048810355, 12 : 0.03279145",17
1.986564140575E+018,"1 : 0.2265353, 11 : 0.1176638, 2 : 0.050722193",17
1.986536064827E+018,"13 : 0.35662535, 9 : 0.19865836, 3 : 0.14129375",17
1.98581540093252E+018,"2 : 0.17310369, 13 : 0.09982875, 7 : 0.061790403",17
1.98561912126988E+018,"13 : 0.16664506, 2 : 0.120551676, 13 : 0.08066837",17
1.98378038466075E+018,"12 : 0.17317343, 7 : 0.1695743, 7 : 0.08029321",17
1.98296744507935E+018,"7 : 0.8175744, 7 : 0.012786423, 7 : 0.011631533",17
1.98217999736839E+018,"2 : 0.9312708, 3 : 0.044938263, 2 : 0.0012684155",17
1.98187655897906E+018,"9 : 0.16149352, 12 : 0.106707826, 1 : 0.10620867",17
1.98145941090057E+018,"3 : 0.06620152, 11 : 0.045424137, 2 : 0.03656736",17
1.98044878851871E+018,"3 : 0.7133297, 9 : 0.08127181, 9 : 0.035365406",17
1.97911352757054E+018,"11 : 0.410942, 11 : 0.29935324, 1 : 0.059872188",17
1.97716336146647E+018,"6 : 0.38138747, 6 : 0.1558654, 3 : 0.062933795",17
1.97699001173795E+018,"2 : 0.7836282, 7 : 0.03108397, 13 : 0.020100571",17
1.97634979735066E+018,"3 : 0.9392391, 12 : 0.014557669, 12 : 0.0021734906",17
1.97615841742693E+018,"7 : 0.3219135, 7 : 0.083415195, 3 : 0.03498441",17
1.97558860964368E+018,"7 : 0.52075857, 7 : 0.046673615, 2 : 0.025235284",17
1.97499543811784E+018,"2 : 0.10408549, 6 : 0.025407786, 6 : 0.02024594",17
1.97359133556466E+018,"2 : 0.8955111, 7 : 0.0071499627, 3 : 0.0031043733",17
1.9720516091909E+018,"12 : 0.19226955, 2 : 0.08741721, 1 : 0.0861429",17
1.97135646625086E+018,"7 : 0.99261636, 13 : 0.00063339726, 2 : 0.0005467341",17
1.97130045641295E+018,"11 : 0.5765207, 2 : 0.2405956, 8 : 0.029185371",17
1.97053986332307E+018,"2 : 0.21500355, 7 : 0.108553484, 2 : 0.016258923",17
1.96836134417232E+018,"2 : 0.8555658, 11 : 0.020435754, 2 : 0.014345723",17
1.96676257069177E+018,"7 : 0.6170664, 2 : 0.048992354, 3 : 0.034283493",17
1.96626207823603E+018,"2 : 0.9342873, 2 : 0.0035457318, 6 : 0.0017577907",17
1.96603786556555E+018,"11 : 0.74193114, 11 : 0.055609293, 1 : 0.03255931",17
1.96524495124355E+018,"3 : 0.27492818, 2 : 0.13306849, 1 : 0.06226412",17
1.963793336578E+018,"11 : 0.18784744, 2 : 0.16949219, 11 : 0.06508562",17
1.96227268120226E+018,"12 : 0.10892838, 3 : 0.09961253, 2 : 0.05295346",17
1.96155959285884E+018,"10 : 0.6920443, 7 : 0.18413895, 7 : 0.033424888",17
1.96116677988115E+018,"2 : 0.24643573, 13 : 0.21066055, 12 : 0.064140856",17
1.96113582553978E+018,"13 : 0.20468967, 7 : 0.09876209, 10 : 0.066313",17
1.96090864106234E+018,"2 : 0.5327699, 6 : 0.09289807, 13 : 0.044370867",17
1.95965649490482E+018,"13 : 0.20803747, 12 : 0.13768159, 10 : 0.09152959",17
1.95808312134596E+018,"2 : 0.56462824, 2 : 0.23236129, 11 : 0.021141306",17
1.95622570285425E+018,"6 : 0.4702026, 6 : 0.110417925, 6 : 0.047551386",17
1.95614140473422E+018,"7 : 0.9233381, 10 : 0.014982876, 7 : 0.009755189",17
1.95591560760633E+018,"6 : 0.37566873, 7 : 0.11842719, 2 : 0.10411297",17
1.95526640542498E+018,"13 : 0.2548691, 2 : 0.25310573, 13 : 0.061676294",17
1.95363636853952E+018,"9 : 0.3449055, 1 : 0.24176179, 1 : 0.09364079",17
1.95233584199914E+018,"9 : 0.27626193, 14 : 0.07358071, 9 : 0.059046254",17
1.9509944158251E+018,"7 : 0.9849643, 9 : 0.0010906778, 3 : 0.0010653842",17
1.9503605346724E+018,"1 : 0.4885363, 7 : 0.39586464, 7 : 0.026525414",17
1.95023442242047E+018,"7 : 0.32245246, 5 : 0.22094883, 10 : 0.1642794",17
1.94938914960188E+018,"13 : 0.3082113, 2 : 0.20321615, 13 : 0.05878135",17
1.94937354647238E+018,"3 : 0.6399588, 6 : 0.042240642, 7 : 0.018554175",17
1.94926877288565E+018,"11 : 0.71989506, 2 : 0.05132922, 8 : 0.026056662",17
1.94794225846237E+018,"12 : 0.4476887, 2 : 0.06885767, 13 : 0.051269762",17
1.94651648464344E+018,"11 : 0.6604715, 1 : 0.13145596, 11 : 0.016816294",17
1.94580063478382E+018,"2 : 0.74322313, 2 : 0.027646935, 5 : 0.015063235",17
1.94518603876279E+018,"3 : 0.20116782, 1 : 0.11722769, 11 : 0.060034454",17
1.94460571716129E+018,"7 : 0.31665388, 13 : 0.18531498, 13 : 0.036600437",17
1.94440123668603E+018,"2 : 0.116745986, 6 : 0.058408745, 10 : 0.04404477",17
1.94383408697789E+018,"3 : 0.23233552, 7 : 0.11587742, 2 : 0.08866199",17
1.94299421135626E+018,"13 : 0.27380878, 13 : 0.16685256, 13 : 0.12676404",17
1.94290455754765E+018,"2 : 0.17270674, 12 : 0.07098433, 2 : 0.0667032",17
1.94138892693816E+018,"1 : 0.8808803, 1 : 0.045186464, 11 : 0.0038313938",17
1.93884484993754E+018,"6 : 0.3230275, 10 : 0.25542042, 8 : 0.041079815",17
1.93786261417842E+018,"6 : 0.11691216, 7 : 0.06569235, 10 : 0.02372504",17
1.93735684284792E+018,"9 : 0.26184586, 12 : 0.06430939, 8 : 0.05911509",17
1.93698938976456E+018,"1 : 0.6131247, 7 : 0.23475437, 7 : 0.024004584",17
1.9362954006525E+018,"12 : 0.23954213, 2 : 0.17604601, 3 : 0.09843102",17
1.93579764956935E+018,"13 : 0.14529297, 13 : 0.112701684, 13 : 0.07493245",17
1.93559909941368E+018,"3 : 0.7990814, 5 : 0.012811934, 7 : 0.009351942",17
1.93433994925365E+018,"2 : 0.9093618, 9 : 0.026548315, 2 : 0.024652814",17
1.93352831034907E+018,"1 : 0.59311724, 11 : 0.14583372, 13 : 0.015912903",17
1.93234164216797E+018,"12 : 0.50301594, 1 : 0.1996083, 1 : 0.07645863",17
1.93198598353454E+018,"12 : 0.5253845, 12 : 0.12162478, 13 : 0.045569118",17
1.93073444316757E+018,"13 : 0.12720785, 3 : 0.089063734, 10 : 0.077782735",17
1.93050067807018E+018,"3 : 0.283423, 3 : 0.22266886, 7 : 0.05333012",17
1.92971128948169E+018,"1 : 0.831231, 5 : 0.02767069, 12 : 0.02671804",17
1.92899936398065E+018,"7 : 0.40873048, 7 : 0.25490826, 2 : 0.02217473",17
1.92763566344668E+018,"10 : 0.93463916, 12 : 0.006783921, 7 : 0.0021598912",17
1.92705713970535E+018,"14 : 0.7960502, 2 : 0.044079132, 11 : 0.022698032",17
1.92643561650797E+018,"2 : 0.096540004, 12 : 0.028600706, 7 : 0.028154436",17
1.92557531923089E+018,"10 : 0.635773, 10 : 0.32404357, 10 : 0.0068146978",17
1.9253934641182E+018,"7 : 0.5249758, 7 : 0.098436005, 7 : 0.031419598",17
1.92431623956997E+018,"7 : 0.1342713, 9 : 0.112639144, 2 : 0.087998874",17
1.92355354655898E+018,"7 : 0.21808793, 8 : 0.071047604, 4 : 0.02748877",17
1.9231745599791E+018,"2 : 0.5069046, 13 : 0.28214675, 3 : 0.044821136",17
1.92262720547968E+018,"12 : 0.03868693, 12 : 0.033582807, 12 : 0.03201372",17
1.92177270289538E+018,"11 : 0.54384476, 11 : 0.09564609, 2 : 0.032438874",17
1.92099380049249E+018,"11 : 0.3264192, 11 : 0.21792547, 1 : 0.13963419",17
1.92055580289899E+018,"10 : 0.7404904, 10 : 0.117236584, 10 : 0.03899465",17
1.92042736684314E+018,"7 : 0.23168655, 13 : 0.20046745, 12 : 0.13701594",17
1.9190933320074E+018,"2 : 0.43330365, 8 : 0.13706744, 8 : 0.04243767",17
1.91840412689322E+018,"7 : 0.8513145, 14 : 0.017000271, 7 : 0.01028413",17
1.91745765731515E+018,"7 : 0.63545954, 3 : 0.09549895, 2 : 0.082886465",17
1.9166613304066E+018,"3 : 0.19285242, 13 : 0.16489808, 13 : 0.058103997",17
1.91616439186861E+018,"3 : 0.27443984, 13 : 0.0703069, 13 : 0.05516957",17
1.91561552435678E+018,"2 : 0.10501082, 2 : 0.065502614, 2 : 0.03550108",17
1.91553918326942E+018,"7 : 0.3847834, 7 : 0.13093594, 7 : 0.07852972",17
1.9154193566262E+018,"13 : 0.56426424, 1 : 0.11205255, 2 : 0.009665614",17
1.91526139168677E+018,"1 : 0.4097094, 7 : 0.09028555, 11 : 0.05347946",17
1.9147140385398E+018,"7 : 0.30532154, 10 : 0.19076283, 7 : 0.06598547",17
1.91456417571329E+018,"11 : 0.44327196, 13 : 0.07200166, 7 : 0.056014176",17
1.91404771466207E+018,"7 : 0.1612495, 7 : 0.10107548, 7 : 0.083716236",17
1.91342786136703E+018,"7 : 0.3375419, 7 : 0.08363082, 7 : 0.053141806",17
1.91330594282157E+018,"2 : 0.26326782, 3 : 0.13959312, 3 : 0.066148356",17
1.91297940353768E+018,"13 : 0.39260304, 10 : 0.03301937, 7 : 0.031987146",17
1.91194337483349E+018,"11 : 0.49025574, 13 : 0.0821088, 3 : 0.06921156",17
1.91026054255623E+018,"7 : 0.42707253, 2 : 0.032657653, 7 : 0.030906243",17
1.90972870643832E+018,"2 : 0.9384346, 3 : 0.002231287, 8 : 0.0012980449",17
1.90898655618697E+018,"2 : 0.6843285, 2 : 0.016595501, 3 : 0.015988095",17
1.90833872188414E+018,"10 : 0.09842206, 2 : 0.07440568, 12 : 0.06382888",17
1.9075929793315E+018,"11 : 0.31773517, 2 : 0.11871758, 1 : 0.046926897",17
1.90759001207947E+018,"11 : 0.16908228, 3 : 0.114270166, 1 : 0.05500085",17
1.90758554059076E+018,"12 : 0.31895038, 1 : 0.16946825, 3 : 0.097193144",17
1.90752962026757E+018,"3 : 0.29114595, 12 : 0.062927775, 7 : 0.03264334",17
1.90752498237411E+018,"3 : 0.4756176, 11 : 0.04484038, 13 : 0.028744545",17
1.90752090790972E+018,"7 : 0.18057418, 7 : 0.116492644, 11 : 0.10912899",17
1.90751201325061E+018,"11 : 0.85362834, 11 : 0.0068802475, 7 : 0.0068460973",17
1.90750659245647E+018,"11 : 0.43226075, 13 : 0.13750967, 7 : 0.035251945",17
1.90750114460918E+018,"7 : 0.47212496, 3 : 0.057500605, 12 : 0.040691525",17
1.9073848272311E+018,"3 : 0.13478242, 11 : 0.096841745, 7 : 0.03667557",17
1.90721555634584E+018,"11 : 0.8345862, 2 : 0.049408518, 2 : 0.03378606",17
1.90679238586858E+018,"11 : 0.7266276, 1 : 0.026275292, 7 : 0.018930824",17
1.90619843089033E+018,"1 : 0.8170728, 1 : 0.019070402, 11 : 0.018434156",17
1.90545884813995E+018,"12 : 0.28651637, 2 : 0.13799773, 12 : 0.090022825",17
1.90528612701336E+018,"2 : 0.5399443, 13 : 0.045749895, 13 : 0.025272371",17
1.90509794743387E+018,"3 : 0.16660844, 7 : 0.11696293, 7 : 0.05956383",17
1.90461421346955E+018,"2 : 0.31413487, 2 : 0.2991045, 3 : 0.08947892",17
1.90394913785204E+018,"10 : 0.9987662, 10 : 0.0004488975, 2 : 0.00012796422",17
1.90370113667664E+018,"2 : 0.51778615, 2 : 0.09318822, 2 : 0.060189076",17
1.90259888915358E+018,"9 : 0.28682384, 12 : 0.07035083, 12 : 0.041890346",17
1.90218141922119E+018,"11 : 0.31306297, 11 : 0.18291774, 13 : 0.14425652",17
1.90155608825841E+018,"3 : 0.8444407, 1 : 0.028250782, 11 : 0.018574063",17
1.90102541281991E+018,"2 : 0.07995178, 1 : 0.06113736, 11 : 0.05934812",17
1.90024945991099E+018,"7 : 0.26986977, 7 : 0.1328272, 2 : 0.10500419",17
1.90014876226365E+018,"14 : 0.8034672, 4 : 0.033378687, 4 : 0.007873847",17
1.89882990019664E+018,"7 : 0.23135722, 13 : 0.08095868, 1 : 0.07037754",17
1.89804635067992E+018,"11 : 0.20745885, 2 : 0.12196045, 2 : 0.0472658",17
1.89739410345095E+018,"12 : 0.27079615, 3 : 0.062661074, 13 : 0.05845477",17
1.89624853968042E+018,"10 : 0.19764704, 10 : 0.06743521, 2 : 0.045567565",17
1.89506958025974E+018,"14 : 0.31403682, 8 : 0.050356943, 2 : 0.03917657",17
1.89435627585069E+018,"4 : 0.31103885, 13 : 0.162919, 5 : 0.09244385",17
1.8928105767216E+018,"11 : 0.22571205, 1 : 0.160129, 12 : 0.03341641",17
1.89155082737096E+018,"11 : 0.3164825, 2 : 0.08261433, 8 : 0.06625397",17
1.89068291859958E+018,"2 : 0.2543944, 2 : 0.13236007, 2 : 0.079651326",17
1.88922335470464E+018,"7 : 0.24712972, 7 : 0.08705057, 2 : 0.07351346",17
1.88795027835606E+018,"7 : 0.50132287, 10 : 0.14341788, 10 : 0.041331675",17
1.88610081187699E+018,"1 : 0.7828664, 13 : 0.09665031, 11 : 0.016827172",17
1.88511816316421E+018,"11 : 0.15580547, 2 : 0.12855183, 13 : 0.08472899",17
1.88497555216399E+018,"9 : 0.6800061, 1 : 0.039891463, 1 : 0.03148832",17
1.8840924910679E+018,"11 : 0.70829403, 2 : 0.17705847, 3 : 0.013122437",17
1.8823298357086E+018,"9 : 0.5478029, 1 : 0.06896094, 9 : 0.014424964",17
1.8808121599763E+018,"7 : 0.15773627, 1 : 0.12829398, 11 : 0.062141735",17
1.87990483905008E+018,"11 : 0.48023078, 3 : 0.13259065, 2 : 0.11749027",17
1.87938300627675E+018,"2 : 0.18119256, 1 : 0.16883528, 1 : 0.12857272",17
1.87917807319531E+018,"13 : 0.95366967, 13 : 0.022481162, 13 : 0.0021418333",17
1.87846970695884E+018,"11 : 0.69365233, 2 : 0.08607725, 11 : 0.0649271",17
1.87770358283926E+018,"11 : 0.61576885, 2 : 0.105589494, 11 : 0.014370676",17
1.87631418165451E+018,"11 : 0.52859664, 11 : 0.20120288, 1 : 0.116950616",17
1.87531616628566E+018,"7 : 0.21770547, 3 : 0.16206501, 2 : 0.051702533",17
1.87393422877378E+018,"12 : 0.4701961, 13 : 0.42418075, 1 : 0.06513583",17
1.86984947249626E+018,"1 : 0.92362225, 7 : 0.017557718, 11 : 0.0119601935",17
1.86752235416528E+018,"12 : 0.40331095, 3 : 0.1349138, 3 : 0.09153225",17
1.865594043032E+018,"13 : 0.106229015, 7 : 0.05944808, 11 : 0.051706925",17
1.8630289497481E+018,"7 : 0.27608773, 7 : 0.12218595, 2 : 0.10425455",17
1.85967385321571E+018,"3 : 0.24609469, 1 : 0.2172708, 11 : 0.08983259",17
1.84567768777185E+018,"10 : 0.94083965, 14 : 0.0065946435, 2 : 0.0033119575",17
1.84201688899157E+018,"11 : 0.20348015, 7 : 0.19226313, 2 : 0.13258472",17
1.83641832145811E+018,"13 : 0.47962567, 2 : 0.02675114, 5 : 0.022519587",17
1.83148915914161E+018,"3 : 0.63419694, 11 : 0.07677769, 1 : 0.02143582",17
1.8283295999778E+018,"2 : 0.5894072, 8 : 0.11133183, 4 : 0.10325706",17
1.82548378023261E+018,"12 : 0.21174954, 2 : 0.042230163, 12 : 0.034459088",17
1.82175153888087E+018,"7 : 0.17227641, 12 : 0.11073188, 12 : 0.092654996",17
1.8204851906002E+018,"13 : 0.26299807, 11 : 0.17280427, 13 : 0.052224535",17
1.81881617273331E+018,"1 : 0.9601711, 1 : 0.0057370095, 9 : 0.0014720819",17
1.8151128472152E+018,"2 : 0.2886881, 2 : 0.19758452, 3 : 0.16116714",17
1.81232962336363E+018,"13 : 0.05070565, 7 : 0.043778982, 7 : 0.03130835",17
1.81135344746808E+018,"1 : 0.9586507, 1 : 0.004599033, 1 : 0.0022320247",17
1.80905944017314E+018,"13 : 0.08457671, 13 : 0.06416685, 4 : 0.046028644",17
1.80719635178644E+018,"7 : 0.14118142, 7 : 0.051264968, 3 : 0.03972826",17
1.8052331805029E+018,"2 : 0.51877743, 8 : 0.16217749, 2 : 0.097647004",17
1.80185276269524E+018,"5 : 0.09382715, 1 : 0.08762972, 11 : 0.053084206",17
1.79776635894483E+018,"7 : 0.08011877, 7 : 0.06631787, 12 : 0.060542546",17
1.79510548444259E+018,"2 : 0.6274676, 3 : 0.031059986, 2 : 0.022614634",17
1.79357739543398E+018,"2 : 0.62664425, 2 : 0.36679885, 13 : 0.00092123117",17
1.79348971100066E+018,"12 : 0.22826657, 3 : 0.2008264, 1 : 0.068822905",17
1.79278687512841E+018,"11 : 0.73353523, 11 : 0.1296763, 2 : 0.023752594",17
1.79152377073833E+018,"13 : 0.24865854, 1 : 0.22406647, 11 : 0.047286946",17
1.79051033330061E+018,"1 : 0.8570021, 1 : 0.04255607, 11 : 0.011590135",17
1.78867896332349E+018,"12 : 0.35482267, 3 : 0.068580166, 11 : 0.060898032",17
1.78798259521723E+018,"1 : 0.96780413, 1 : 0.005359077, 7 : 0.0049458207",17
1.78727395019205E+018,"1 : 0.8035337, 11 : 0.022707967, 1 : 0.018948967",17
1.78645278000341E+018,"2 : 0.122620545, 12 : 0.09044624, 2 : 0.054038003",17
1.78583032974398E+018,"2 : 0.5253618, 1 : 0.047026634, 11 : 0.03391868",17
1.78263118832289E+018,"7 : 0.1892212, 1 : 0.036707994, 2 : 0.03587568",17
1.78184189825858E+018,"7 : 0.47117227, 7 : 0.37053552, 7 : 0.030144382",17
1.78001741281896E+018,"13 : 0.6839809, 1 : 0.1589984, 11 : 0.013362589",17
1.77899047826032E+018,"13 : 0.85446113, 1 : 0.08882131, 13 : 0.0035537686",17
1.7783241932401E+018,"1 : 0.40958056, 11 : 0.21820892, 7 : 0.051829882",17
1.77580987049543E+018,"1 : 0.78098714, 11 : 0.07983454, 11 : 0.00964206",17
1.77385996992363E+018,"4 : 0.56701535, 9 : 0.07253371, 13 : 0.058111005",17
1.773351584544E+018,"1 : 0.45060137, 11 : 0.43185225, 9 : 0.012484058",17
1.77204189344688E+018,"1 : 0.07179105, 11 : 0.07007299, 12 : 0.05427633",17
1.76977868886945E+018,"10 : 0.10898578, 6 : 0.08764385, 7 : 0.030224456",17
1.7689746813257E+018,"1 : 0.5315114, 2 : 0.063219234, 13 : 0.040187467",17
1.76824022623861E+018,"11 : 0.9354419, 7 : 0.0067433375, 7 : 0.004008735",17
1.76809934933162E+018,"11 : 0.17907143, 11 : 0.11968143, 11 : 0.08790322",17
1.767710664497E+018,"6 : 0.7155832, 6 : 0.17046377, 6 : 0.009314939",17
1.76733388559823E+018,"7 : 0.884567, 4 : 0.03380353, 7 : 0.022428334",17
1.76692686528658E+018,"13 : 0.32787597, 9 : 0.106065944, 7 : 0.086874425",17
1.76621068934674E+018,"9 : 0.877416, 13 : 0.008707784, 13 : 0.0073934393",17
1.76554659123584E+018,"4 : 0.5189168, 6 : 0.04874214, 2 : 0.023120686",17
1.76532898447783E+018,"2 : 0.30085295, 2 : 0.18292424, 3 : 0.10341032",17
1.7648499168549E+018,"1 : 0.38862073, 11 : 0.1307162, 5 : 0.054718476",17
1.76440034052417E+018,"7 : 0.100132294, 7 : 0.09829502, 7 : 0.06691182",17
1.76375585379641E+018,"4 : 0.44507784, 2 : 0.2357986, 2 : 0.04768269",17
1.76298827089907E+018,"1 : 0.8250386, 11 : 0.059535343, 11 : 0.013958215",17
1.75898510041693E+018,"9 : 0.4605712, 2 : 0.09840297, 11 : 0.096490666",17
1.7586649060579E+018,"3 : 0.075351395, 2 : 0.04532217, 9 : 0.042773705",17
1.75802985997087E+018,"3 : 0.111913085, 2 : 0.078370154, 2 : 0.074488506",17
1.75662299421691E+018,"2 : 0.48165128, 11 : 0.07036161, 11 : 0.06639638",17
1.75455639742686E+018,"11 : 0.69247156, 1 : 0.07046608, 1 : 0.057523105",17
1.75219590377014E+018,"5 : 0.17813906, 3 : 0.08152519, 2 : 0.07395939",17
1.75022837539119E+018,"11 : 0.17207624, 11 : 0.16652915, 2 : 0.102174506",17
1.74918135812038E+018,"4 : 0.87246346, 6 : 0.013972706, 7 : 0.011284255",17
1.74797099620573E+018,"11 : 0.471539, 1 : 0.16306788, 2 : 0.037413765",17
1.74667845729808E+018,"7 : 0.30072448, 7 : 0.09291724, 11 : 0.07784827",17
1.74633235861523E+018,"7 : 0.05328427, 7 : 0.050206296, 3 : 0.047407765",17
1.7444523221776E+018,"7 : 0.18548602, 3 : 0.052723918, 7 : 0.037937842",17
1.74432962891237E+018,"1 : 0.15265161, 12 : 0.085965015, 12 : 0.061632756",17
