field_1,lat,lng,label,cores,CLUSTER_ID,CLUSTER_SIZE,CLUSTER_ID_2,CLUSTER_SIZE_2
"13511",45.067959,7.682876,"1","1","14","6064","2","2053"
"13512",45.067959,7.682876,"1","1","14","6064","2","2053"
"13513",45.067959,7.682876,"1","1","14","6064","2","2053"
"13520",45.067975,7.682625,"1","1","14","6064","2","2053"
"13521",45.06798,7.681969,"1","1","14","6064","2","2053"
"13522",45.06798,7.682813,"1","1","14","6064","2","2053"
"13526",45.067981,7.681878,"1","1","14","6064","2","2053"
"13531",45.067989,7.682747,"1","1","14","6064","2","2053"
"13532",45.067989,7.682747,"1","1","14","6064","2","2053"
"13534",45.067994,7.686811,"1","1","14","6064","2","2053"
"13536",45.067997,7.682722,"1","1","14","6064","2","2053"
"13538",45.068,7.682875,"1","1","14","6064","2","2053"
"13545",45.068004,7.682361,"1","1","14","6064","2","2053"
"13546",45.068004,7.682833,"1","1","14","6064","2","2053"
"13553",45.068013,7.682179,"1","1","14","6064","2","2053"
"13554",45.068013,7.682179,"1","1","14","6064","2","2053"
"13555",45.068013,7.684083,"1","1","14","6064","2","2053"
"13556",45.068013,7.684083,"1","1","14","6064","2","2053"
"13557",45.068013,7.684083,"1","1","14","6064","2","2053"
"13561",45.068027,7.682501,"1","1","14","6064","2","2053"
"13562",45.068027,7.682694,"1","1","14","6064","2","2053"
"13563",45.068027,7.682694,"1","1","14","6064","2","2053"
"13564",45.068027,7.685827,"1","1","14","6064","2","2053"
"13565",45.068029,7.676911,"1","1","14","6064","4","522"
"13569",45.068034,7.689968,"1","1","14","6064","0","2314"
"13570",45.068038,7.68423,"1","1","14","6064","2","2053"
"13572",45.068042,7.682361,"1","1","14","6064","2","2053"
"13573",45.068046,7.682758,"1","1","14","6064","2","2053"
"13574",45.068047,7.682694,"1","1","14","6064","2","2053"
"13575",45.068047,7.682694,"1","1","14","6064","2","2053"
"13576",45.068047,7.682694,"1","1","14","6064","2","2053"
"13582",45.068055,7.6825,"1","1","14","6064","2","2053"
"13583",45.068055,7.6825,"1","1","14","6064","2","2053"
"13584",45.068055,7.682777,"1","1","14","6064","2","2053"
"13585",45.068055,7.682777,"1","1","14","6064","2","2053"
"13586",45.068055,7.682777,"1","1","14","6064","2","2053"
"13587",45.068055,7.683055,"1","1","14","6064","2","2053"
"13588",45.068055,7.683055,"1","1","14","6064","2","2053"
"13594",45.068058,7.682966,"1","1","14","6064","2","2053"
"13602",45.068065,7.682479,"1","1","14","6064","2","2053"
"13605",45.068072,7.682801,"1","1","14","6064","2","2053"
"13612",45.068088,7.672522,"1","1","14","6064","4","522"
"13621",45.068097,7.68913,"1","1","14","6064","0","2314"
"13623",45.068102,7.684355,"1","1","14","6064","2","2053"
"13624",45.068112,7.684603,"1","1","14","6064","2","2053"
"13632",45.068133,7.683144,"1","1","14","6064","2","2053"
"13633",45.068133,7.68426,"1","1","14","6064","2","2053"
"13634",45.068134,7.682741,"1","1","14","6064","2","2053"
"13638",45.06814,7.682769,"1","1","14","6064","2","2053"
"13639",45.06814,7.682876,"1","1","14","6064","2","2053"
"13640",45.06814,7.682876,"1","1","14","6064","2","2053"
"13641",45.068141,7.682555,"1","1","14","6064","2","2053"
"13642",45.068141,7.682752,"1","1","14","6064","2","2053"
"13649",45.068148,7.682801,"1","1","14","6064","2","2053"
"13650",45.068149,7.690236,"1","1","14","6064","0","2314"
"13653",45.068155,7.682894,"1","1","14","6064","2","2053"
"13655",45.068156,7.684013,"1","1","14","6064","2","2053"
"13656",45.068163,7.690097,"1","1","14","6064","0","2314"
"13657",45.068171,7.682726,"1","1","14","6064","2","2053"
"13658",45.068171,7.683091,"1","1","14","6064","2","2053"
"13660",45.068178,7.690182,"1","1","14","6064","0","2314"
"13661",45.068186,7.682533,"1","1","14","6064","2","2053"
"13662",45.068186,7.690102,"1","1","14","6064","0","2314"
"13665",45.068188,7.682855,"1","1","14","6064","2","2053"
"13666",45.068188,7.684046,"1","1","14","6064","2","2053"
"13667",45.068193,7.690258,"1","1","14","6064","0","2314"
"13668",45.0682,7.672552,"1","1","14","6064","4","522"
"13670",45.068201,7.682619,"1","1","14","6064","2","2053"
"13671",45.068201,7.685934,"1","1","14","6064","2","2053"
"13672",45.068213,7.678938,"1","1","14","6064","4","522"
"13673",45.068213,7.682876,"1","1","14","6064","2","2053"
"13675",45.068219,7.684483,"1","1","14","6064","2","2053"
"13676",45.068222,7.683272,"1","1","14","6064","2","2053"
"13677",45.068222,7.686411,"1","1","14","6064","2","2053"
"13678",45.068222,7.686438,"1","1","14","6064","2","2053"
"13679",45.068224,7.676568,"1","1","14","6064","4","522"
"13680",45.068224,7.682211,"1","1","14","6064","2","2053"
"13681",45.068224,7.682211,"1","1","14","6064","2","2053"
"13682",45.068227,7.690047,"1","1","14","6064","0","2314"
"13684",45.068231,7.682844,"1","1","14","6064","2","2053"
"13685",45.068231,7.682844,"1","1","14","6064","2","2053"
"13686",45.068231,7.682844,"1","1","14","6064","2","2053"
"13687",45.068231,7.682962,"1","1","14","6064","2","2053"
"13688",45.068233,7.682597,"1","1","14","6064","2","2053"
"13692",45.068252,7.69003,"1","1","14","6064","0","2314"
"13693",45.068254,7.682876,"1","1","14","6064","2","2053"
"13694",45.068255,7.690025,"1","1","14","6064","0","2314"
"13695",45.068255,7.690058,"1","1","14","6064","0","2314"
"13698",45.068261,7.682902,"1","1","14","6064","2","2053"
"13699",45.068262,7.682232,"1","1","14","6064","2","2053"
"13700",45.068262,7.682726,"1","1","14","6064","2","2053"
"13701",45.068263,7.684375,"1","1","14","6064","2","2053"
"13702",45.068265,7.682855,"1","1","14","6064","2","2053"
"13703",45.068266,7.684386,"1","1","14","6064","2","2053"
"13704",45.068269,7.682908,"1","1","14","6064","2","2053"
"13705",45.068269,7.682919,"1","1","14","6064","2","2053"
"13706",45.068269,7.683348,"1","1","14","6064","2","2053"
"13708",45.068272,7.682888,"1","1","14","6064","2","2053"
"13709",45.068272,7.682955,"1","1","14","6064","2","2053"
"13710",45.068272,7.690094,"1","1","14","6064","0","2314"
"13711",45.068275,7.684397,"1","1","14","6064","2","2053"
"13712",45.068275,7.686316,"1","1","14","6064","2","2053"
"13713",45.068277,7.682769,"1","1","14","6064","2","2053"
"13714",45.068277,7.682769,"1","1","14","6064","2","2053"
"13715",45.06828,7.682913,"1","1","14","6064","2","2053"
"13716",45.068283,7.684302,"1","1","14","6064","2","2053"
"13717",45.068284,7.683906,"1","1","14","6064","2","2053"
"13718",45.068286,7.690086,"1","1","14","6064","0","2314"
"13720",45.068291,7.678969,"1","1","14","6064","4","522"
"13721",45.068291,7.678969,"1","1","14","6064","4","522"
"13722",45.068291,7.683152,"1","1","14","6064","2","2053"
"13723",45.068291,7.684391,"1","1","14","6064","2","2053"
"13724",45.068291,7.686986,"1","1","14","6064","2","2053"
"13725",45.068291,7.689544,"1","1","14","6064","0","2314"
"13729",45.068292,7.683134,"1","1","14","6064","2","2053"
"13730",45.068294,7.684411,"1","1","14","6064","2","2053"
"13732",45.068296,7.683001,"1","1","14","6064","2","2053"
"13733",45.0683,7.683122,"1","1","14","6064","2","2053"
"13735",45.068302,7.690044,"1","1","14","6064","0","2314"
"13736",45.068302,7.690061,"1","1","14","6064","0","2314"
"13737",45.068305,7.684386,"1","1","14","6064","2","2053"
"13739",45.068307,7.682919,"1","1","14","6064","2","2053"
"13740",45.068307,7.683016,"1","1","14","6064","2","2053"
"13744",45.068311,7.684411,"1","1","14","6064","2","2053"
"13748",45.068316,7.682875,"1","1","14","6064","2","2053"
"13749",45.068316,7.683055,"1","1","14","6064","2","2053"
"13750",45.068316,7.683097,"1","1","14","6064","2","2053"
"13751",45.068322,7.682533,"1","1","14","6064","2","2053"
"13752",45.068322,7.682533,"1","1","14","6064","2","2053"
"13753",45.068322,7.682533,"1","1","14","6064","2","2053"
"13754",45.068322,7.682533,"1","1","14","6064","2","2053"
"13755",45.068322,7.682533,"1","1","14","6064","2","2053"
"13756",45.068322,7.682533,"1","1","14","6064","2","2053"
"13757",45.068322,7.682533,"1","1","14","6064","2","2053"
"13758",45.068322,7.682533,"1","1","14","6064","2","2053"
"13759",45.068322,7.682533,"1","1","14","6064","2","2053"
"13760",45.068322,7.682533,"1","1","14","6064","2","2053"
"13761",45.068322,7.682533,"1","1","14","6064","2","2053"
"13762",45.068322,7.682533,"1","1","14","6064","2","2053"
"13763",45.068322,7.682533,"1","1","14","6064","2","2053"
"13764",45.068322,7.682533,"1","1","14","6064","2","2053"
"13765",45.068322,7.682533,"1","1","14","6064","2","2053"
"13766",45.068322,7.682533,"1","1","14","6064","2","2053"
"13767",45.068322,7.682533,"1","1","14","6064","2","2053"
"13768",45.068322,7.683052,"1","1","14","6064","2","2053"
"13769",45.068322,7.689968,"1","1","14","6064","0","2314"
"13770",45.068322,7.69,"1","1","14","6064","0","2314"
"13772",45.068325,7.682894,"1","1","14","6064","2","2053"
"13774",45.068327,7.679013,"1","1","14","6064","4","522"
"13776",45.068329,7.682639,"1","1","14","6064","2","2053"
"13777",45.068333,7.682777,"1","1","14","6064","2","2053"
"13778",45.068333,7.682777,"1","1","14","6064","2","2053"
"13779",45.068333,7.682777,"1","1","14","6064","2","2053"
"13780",45.068333,7.682777,"1","1","14","6064","2","2053"
"13781",45.068333,7.682777,"1","1","14","6064","2","2053"
"13782",45.068333,7.683055,"1","1","14","6064","2","2053"
"13783",45.068333,7.683055,"1","1","14","6064","2","2053"
"13784",45.068333,7.683055,"1","1","14","6064","2","2053"
"13785",45.068333,7.683055,"1","1","14","6064","2","2053"
"13786",45.068333,7.684166,"1","1","14","6064","2","2053"
"13787",45.068333,7.685555,"1","1","14","6064","2","2053"
"13788",45.068333,7.686111,"1","1","14","6064","2","2053"
"13789",45.068333,7.686666,"1","1","14","6064","2","2053"
"13790",45.068333,7.687777,"1","1","14","6064","0","2314"
"13794",45.068336,7.684391,"1","1","14","6064","2","2053"
"13795",45.068336,7.6861,"1","1","14","6064","2","2053"
"13796",45.068341,7.683044,"1","1","14","6064","2","2053"
"13797",45.068341,7.684383,"1","1","14","6064","2","2053"
"13799",45.068345,7.689925,"1","1","14","6064","0","2314"
"13809",45.068353,7.678842,"1","1","14","6064","4","522"
"13810",45.068353,7.68319,"1","1","14","6064","2","2053"
"13811",45.068353,7.68319,"1","1","14","6064","2","2053"
"13812",45.068353,7.68319,"1","1","14","6064","2","2053"
"13813",45.068353,7.68319,"1","1","14","6064","2","2053"
"13814",45.068353,7.68319,"1","1","14","6064","2","2053"
"13815",45.068355,7.683016,"1","1","14","6064","2","2053"
"13816",45.068355,7.684425,"1","1","14","6064","2","2053"
"13817",45.068358,7.684408,"1","1","14","6064","2","2053"
"13818",45.068358,7.68985,"1","1","14","6064","0","2314"
"13819",45.068358,7.68985,"1","1","14","6064","0","2314"
"13820",45.06836,7.676739,"1","1","14","6064","4","522"
"13821",45.06836,7.683155,"1","1","14","6064","2","2053"
"13822",45.068361,7.684855,"1","1","14","6064","2","2053"
"13823",45.068361,7.684855,"1","1","14","6064","2","2053"
"13824",45.068361,7.684855,"1","1","14","6064","2","2053"
"13825",45.068361,7.684855,"1","1","14","6064","2","2053"
"13826",45.068361,7.684855,"1","1","14","6064","2","2053"
"13827",45.068361,7.684855,"1","1","14","6064","2","2053"
"13828",45.068361,7.684855,"1","1","14","6064","2","2053"
"13829",45.068363,7.683283,"1","1","14","6064","2","2053"
"13830",45.068366,7.686175,"1","1","14","6064","2","2053"
"13831",45.068368,7.686738,"1","1","14","6064","2","2053"
"13832",45.068375,7.682833,"1","1","14","6064","2","2053"
"13833",45.068375,7.683075,"1","1","14","6064","2","2053"
"13834",45.068375,7.683077,"1","1","14","6064","2","2053"
"13835",45.068375,7.685827,"1","1","14","6064","2","2053"
"13836",45.068375,7.685827,"1","1","14","6064","2","2053"
"13838",45.068383,7.682737,"1","1","14","6064","2","2053"
"13839",45.068383,7.68602,"1","1","14","6064","2","2053"
"13841",45.068388,7.684486,"1","1","14","6064","2","2053"
"13842",45.068389,7.686922,"1","1","14","6064","2","2053"
"13843",45.068391,7.684358,"1","1","14","6064","2","2053"
"13846",45.068398,7.686942,"1","1","14","6064","2","2053"
"13847",45.068398,7.687468,"1","1","14","6064","0","2314"
"13848",45.0684,7.684436,"1","1","14","6064","2","2053"
"13849",45.0684,7.684438,"1","1","14","6064","2","2053"
"13850",45.0684,7.686277,"1","1","14","6064","2","2053"
"13851",45.068402,7.68433,"1","1","14","6064","2","2053"
"13853",45.068405,7.684405,"1","1","14","6064","2","2053"
"13862",45.068419,7.683166,"1","1","14","6064","2","2053"
"13863",45.068421,7.686309,"1","1","14","6064","2","2053"
"13867",45.068426,7.682841,"1","1","14","6064","2","2053"
"13869",45.068427,7.684338,"1","1","14","6064","2","2053"
"13872",45.06843,7.686322,"1","1","14","6064","2","2053"
"13873",45.068436,7.683016,"1","1","14","6064","2","2053"
"13874",45.068436,7.683112,"1","1","14","6064","2","2053"
"13875",45.068436,7.686921,"1","1","14","6064","2","2053"
"13876",45.068436,7.686921,"1","1","14","6064","2","2053"
"13877",45.068436,7.686932,"1","1","14","6064","2","2053"
"13878",45.068437,7.689828,"1","1","14","6064","0","2314"
"13879",45.068443,7.68234,"1","1","14","6064","2","2053"
"13881",45.068447,7.683075,"1","1","14","6064","2","2053"
"13882",45.06845,7.684388,"1","1","14","6064","2","2053"
"13884",45.068455,7.684442,"1","1","14","6064","2","2053"
"13885",45.068455,7.684442,"1","1","14","6064","2","2053"
"13886",45.068455,7.684442,"1","1","14","6064","2","2053"
"13887",45.068455,7.684472,"1","1","14","6064","2","2053"
"13888",45.068455,7.686722,"1","1","14","6064","2","2053"
"13889",45.068459,7.682876,"1","1","14","6064","2","2053"
"13890",45.068459,7.682876,"1","1","14","6064","2","2053"
"13892",45.06846,7.686985,"1","1","14","6064","2","2053"
"13893",45.068461,7.6844,"1","1","14","6064","2","2053"
"13895",45.068466,7.683209,"1","1","14","6064","2","2053"
"13896",45.068466,7.684455,"1","1","14","6064","2","2053"
"13897",45.06847,7.686921,"1","1","14","6064","2","2053"
"13898",45.068474,7.683091,"1","1","14","6064","2","2053"
"13899",45.068474,7.684271,"1","1","14","6064","2","2053"
"13900",45.068474,7.684282,"1","1","14","6064","2","2053"
"13901",45.068474,7.684282,"1","1","14","6064","2","2053"
"13902",45.068474,7.684282,"1","1","14","6064","2","2053"
"13903",45.068474,7.684282,"1","1","14","6064","2","2053"
"13904",45.068474,7.684282,"1","1","14","6064","2","2053"
"13905",45.068474,7.684282,"1","1","14","6064","2","2053"
"13906",45.068474,7.684282,"1","1","14","6064","2","2053"
"13907",45.068474,7.684282,"1","1","14","6064","2","2053"
"13908",45.068474,7.684282,"1","1","14","6064","2","2053"
"13909",45.068474,7.684303,"1","1","14","6064","2","2053"
"13910",45.068474,7.684314,"1","1","14","6064","2","2053"
"13911",45.068474,7.684314,"1","1","14","6064","2","2053"
"13913",45.068477,7.686286,"1","1","14","6064","2","2053"
"13918",45.068497,7.684394,"1","1","14","6064","2","2053"
"13919",45.0685,7.686652,"1","1","14","6064","2","2053"
"13920",45.068504,7.682951,"1","1","14","6064","2","2053"
"13921",45.068504,7.684078,"1","1","14","6064","2","2053"
"13922",45.068504,7.684282,"1","1","14","6064","2","2053"
"13923",45.068504,7.684282,"1","1","14","6064","2","2053"
"13924",45.068504,7.68441,"1","1","14","6064","2","2053"
"13925",45.068504,7.684464,"1","1","14","6064","2","2053"
"13926",45.068504,7.689743,"1","1","14","6064","0","2314"
"13929",45.068505,7.68263,"1","1","14","6064","2","2053"
"13930",45.068505,7.682808,"1","1","14","6064","2","2053"
"13931",45.068505,7.684391,"1","1","14","6064","2","2053"
"13934",45.068511,7.68255,"1","1","14","6064","2","2053"
"13935",45.068511,7.684236,"1","1","14","6064","2","2053"
"13936",45.068511,7.684358,"1","1","14","6064","2","2053"
"13937",45.068512,7.684056,"1","1","14","6064","2","2053"
"13938",45.068512,7.684056,"1","1","14","6064","2","2053"
"13939",45.068512,7.684282,"1","1","14","6064","2","2053"
"13940",45.068512,7.68926,"1","1","14","6064","0","2314"
"13941",45.068513,7.686725,"1","1","14","6064","2","2053"
"13942",45.068516,7.684327,"1","1","14","6064","2","2053"
"13945",45.068519,7.683005,"1","1","14","6064","2","2053"
"13946",45.068519,7.684228,"1","1","14","6064","2","2053"
"13947",45.068519,7.684314,"1","1","14","6064","2","2053"
"13948",45.068519,7.684314,"1","1","14","6064","2","2053"
"13949",45.068519,7.684314,"1","1","14","6064","2","2053"
"13950",45.068519,7.684314,"1","1","14","6064","2","2053"
"13951",45.068519,7.684314,"1","1","14","6064","2","2053"
"13952",45.068519,7.684314,"1","1","14","6064","2","2053"
"13953",45.068519,7.684314,"1","1","14","6064","2","2053"
"13954",45.068519,7.684314,"1","1","14","6064","2","2053"
"13955",45.068519,7.684314,"1","1","14","6064","2","2053"
"13956",45.068519,7.686953,"1","1","14","6064","0","2314"
"13957",45.068519,7.689807,"1","1","14","6064","0","2314"
"13963",45.068527,7.683122,"1","1","14","6064","2","2053"
"13964",45.068527,7.686663,"1","1","14","6064","2","2053"
"13965",45.068529,7.684013,"1","1","14","6064","2","2053"
"13966",45.068529,7.684013,"1","1","14","6064","2","2053"
"13967",45.068529,7.684013,"1","1","14","6064","2","2053"
"13968",45.068529,7.684013,"1","1","14","6064","2","2053"
"13969",45.068529,7.684013,"1","1","14","6064","2","2053"
"13970",45.068529,7.684013,"1","1","14","6064","2","2053"
"13971",45.068529,7.684013,"1","1","14","6064","2","2053"
"13972",45.068529,7.684013,"1","1","14","6064","2","2053"
"13973",45.068529,7.684013,"1","1","14","6064","2","2053"
"13974",45.068529,7.684013,"1","1","14","6064","2","2053"
"13975",45.068529,7.684013,"1","1","14","6064","2","2053"
"13976",45.068529,7.684013,"1","1","14","6064","2","2053"
"13977",45.068529,7.684013,"1","1","14","6064","2","2053"
"13978",45.068529,7.684013,"1","1","14","6064","2","2053"
"13979",45.068529,7.684013,"1","1","14","6064","2","2053"
"13980",45.068529,7.684067,"1","1","14","6064","2","2053"
"13981",45.068529,7.684067,"1","1","14","6064","2","2053"
"13982",45.068529,7.684067,"1","1","14","6064","2","2053"
"13983",45.068529,7.684067,"1","1","14","6064","2","2053"
"13984",45.068529,7.684067,"1","1","14","6064","2","2053"
"13987",45.06853,7.684078,"1","1","14","6064","2","2053"
"13988",45.06853,7.684078,"1","1","14","6064","2","2053"
"13989",45.06853,7.684078,"1","1","14","6064","2","2053"
"13990",45.06853,7.684078,"1","1","14","6064","2","2053"
"13991",45.06853,7.684078,"1","1","14","6064","2","2053"
"13992",45.06853,7.6843,"1","1","14","6064","2","2053"
"13994",45.068534,7.683091,"1","1","14","6064","2","2053"
"13995",45.068534,7.684292,"1","1","14","6064","2","2053"
"13996",45.068534,7.686191,"1","1","14","6064","2","2053"
"13998",45.068536,7.684367,"1","1","14","6064","2","2053"
