field_1,lat,lng,label,cores,predictions,ids,CLUSTER_ID
17349,45.089899,7.643002,0,1,"5 : 0.66049075, 1 : 0.08350257, 5 : 0.0428846",33611111490,8
17350,45.089929,7.670216,0,1,"9 : 0.37545064, 13 : 0.04724606, 9 : 0.044247314",28145757308,15
17351,45.089929,7.670216,0,1,"5 : 0.22072907, 5 : 0.05178005, 5 : 0.03931815",27148920727,15
17352,45.089929,7.670216,0,1,"9 : 0.8758582, 9 : 0.04088715, 9 : 0.01863201",28145758148,15
17353,45.089929,7.670216,0,1,"8 : 0.074024074, 2 : 0.07099381, 8 : 0.037646193",40211313290,15
17354,45.089929,7.670216,0,1,"5 : 0.117794104, 9 : 0.07512594, 8 : 0.07198045",40211312390,15
17355,45.089952,7.670087,0,1,"5 : 0.81347096, 1 : 0.017298024, 5 : 0.017001485",36601956076,15
17356,45.090005,7.63597,0,1,"6 : 0.20169802, 6 : 0.1857929, 6 : 0.11892271",33199481453,8
17357,45.090005,7.63597,0,1,"6 : 0.121404625, 5 : 0.06253369, 6 : 0.061354127",33880226821,8
17358,45.090005,7.63597,0,1,"6 : 0.7867236, 6 : 0.11577081, 6 : 0.043479294",33186131833,8
17359,45.090005,7.63597,0,1,"2 : 0.0917942, 6 : 0.09085174, 6 : 0.08101601",33608731220,8
17360,45.090005,7.63597,0,1,"5 : 0.44106814, 10 : 0.3064481, 13 : 0.063021556",33949559516,8
17361,45.090005,7.63597,0,1,"2 : 0.18695644, 6 : 0.11010666, 6 : 0.05638012",33136799354,8
17362,45.090005,7.63597,0,1,"5 : 0.81755215, 9 : 0.04030091, 1 : 0.015078285",35567011676,8
17363,45.090005,7.63597,0,1,"5 : 0.52282315, 9 : 0.092260845, 5 : 0.08338022",34799210323,8
17364,45.090005,7.63597,0,1,"8 : 0.47086486, 8 : 0.12033212, 4 : 0.093407236",35425696852,8
17365,45.090005,7.63597,0,1,"5 : 0.5577168, 5 : 0.30493575, 5 : 0.069629714",33750582618,8
17366,45.090005,7.63597,0,1,"5 : 0.090018354, 5 : 0.08407466, 4 : 0.078303374",46898345294,8
17367,45.090005,7.63597,0,1,"8 : 0.7861268, 10 : 0.052041408, 13 : 0.023008898",49439821283,8
17368,45.090005,7.63597,0,1,"13 : 0.1929838, 9 : 0.081225745, 9 : 0.067890406",49438287267,8
17369,45.090005,7.63597,0,1,"13 : 0.30555266, 6 : 0.13925946, 8 : 0.041777223",49435786816,8
17370,45.090005,7.63597,0,1,"13 : 0.28822085, 8 : 0.23532125, 6 : 0.09527879",49434405861,8
17371,45.090005,7.63597,0,1,"13 : 0.21983914, 8 : 0.16740294, 5 : 0.13137877",49433720682,8
17372,45.090005,7.63597,0,1,"13 : 0.6641317, 8 : 0.13505617, 6 : 0.07517166",49429405568,8
17373,45.090005,7.63597,0,1,"8 : 0.1912127, 6 : 0.16838758, 13 : 0.06918772",49428367038,8
17374,45.090005,7.63597,0,1,"5 : 0.41977194, 5 : 0.07394862, 13 : 0.029858688",49426072147,8
17375,45.090005,7.63597,0,1,"5 : 0.7215741, 4 : 0.06622834, 2 : 0.018384283",49423372353,8
17376,45.090014,7.669894,0,1,"9 : 0.33279642, 9 : 0.102704026, 9 : 0.04164419",39173530441,15
17377,45.090042,7.665592,0,1,"10 : 0.29629007, 9 : 0.18682477, 9 : 0.10453692",39654826371,15
17378,45.090042,7.665592,0,1,"9 : 0.35524297, 12 : 0.25456098, 9 : 0.110987075",24785488517,15
17379,45.090042,7.665592,0,1,"9 : 0.37264547, 9 : 0.26032752, 9 : 0.07027342",27876162279,15
17380,45.090202,7.636181,0,1,"5 : 0.30260223, 12 : 0.13908364, 5 : 0.1381543",43965788240,8
17381,45.090209,7.702875,0,1,"2 : 0.7163558, 2 : 0.017982204, 10 : 0.009195717",28055576119,7
17382,45.090209,7.702875,0,1,"8 : 0.3484986, 7 : 0.149406, 7 : 0.12542097",28055575849,7
17383,45.090209,7.702875,0,1,"6 : 0.5541121, 6 : 0.12001985, 6 : 0.06782713",28055575399,7
17384,45.090209,7.702875,0,1,"3 : 0.08039693, 13 : 0.05800446, 7 : 0.057319775",39124704034,7
17385,45.090232,7.677179,0,1,"8 : 0.13753606, 13 : 0.051081043, 9 : 0.028008444",36358440961,15
17386,45.090323,7.672732,0,1,"8 : 0.29140827, 9 : 0.17042786, 5 : 0.12466016",29886769087,15
17387,45.090323,7.672732,0,1,"1 : 0.56959546, 8 : 0.043477602, 1 : 0.03520823",44892418584,15
17388,45.090323,7.672732,0,1,"1 : 0.74589205, 5 : 0.018284032, 9 : 0.011385172",31744639458,15
17389,45.090323,7.672732,0,1,"9 : 0.542369, 9 : 0.11852886, 8 : 0.09522886",44892417344,15
17390,45.090323,7.672732,0,1,"9 : 0.8653743, 9 : 0.01639405, 8 : 0.009545785",44823803491,15
17391,45.090323,7.672732,0,1,"1 : 0.2912713, 8 : 0.06985696, 9 : 0.02921334",44892416184,15
17392,45.090323,7.672732,0,1,"9 : 0.16016014, 9 : 0.1191747, 9 : 0.040391456",31744638318,15
17393,45.09033,7.670152,0,1,"5 : 0.42830592, 5 : 0.087769926, 1 : 0.08178295",36303147471,15
17394,45.090421,7.677276,0,1,"8 : 0.7654427, 8 : 0.15433817, 8 : 0.0042755487",48389736041,15
17395,45.090438,7.663843,0,1,"1 : 0.5904566, 2 : 0.050267942, 10 : 0.018815886",35722530401,15
17396,45.090505,7.670388,0,1,"6 : 0.62683976, 6 : 0.023119446, 6 : 0.012509438",35153983455,15
17397,45.090555,7.714722,0,1,"13 : 0.56907403, 9 : 0.045256797, 4 : 0.019734986",36338191695,11
17398,45.09058,7.643,0,1,"5 : 0.20753184, 5 : 0.09750486, 3 : 0.07384591",33713591758,8
17399,45.090584,7.676691,0,1,"1 : 0.18611534, 5 : 0.15917535, 9 : 0.10790987",38570377440,15
17400,45.090611,7.670323,0,1,"5 : 0.3576639, 10 : 0.24933176, 1 : 0.06724252",37156986191,15
17401,45.090641,7.634954,0,1,"5 : 0.5580661, 5 : 0.38144735, 12 : 0.005731295",30461941957,8
17402,45.090679,7.677458,0,1,"8 : 0.567235, 8 : 0.19385093, 8 : 0.03630634",42182082380,15
17403,45.090701,7.67734,0,1,"3 : 0.1230417, 4 : 0.08350661, 14 : 0.0768138",48866263741,15
17404,45.090747,7.663425,0,1,"4 : 0.90983593, 2 : 0.038981114, 12 : 0.004896618",34305488334,15
17405,45.090782,7.666588,0,1,"1 : 0.5418032, 5 : 0.11136636, 1 : 0.06457871",34510745856,15
17406,45.090782,7.666588,0,1,"1 : 0.3013268, 5 : 0.16479248, 5 : 0.087355345",34166067070,15
17407,45.090823,7.670077,0,1,"8 : 0.4146892, 8 : 0.099957585, 8 : 0.08856756",44285980975,15
17408,45.090833,7.714722,0,1,"9 : 0.616689, 9 : 0.025409753, 2 : 0.010544204",36196079871,11
17409,45.090951,7.677662,0,1,"8 : 0.91639596, 8 : 0.0062182564, 8 : 0.003276522",29695933928,15
17410,45.090998,7.663393,0,1,"2 : 0.17586277, 2 : 0.05171451, 13 : 0.04317134",44885381471,15
17411,45.090998,7.663393,0,1,"4 : 0.43384337, 12 : 0.1564847, 2 : 0.10376346",46929809972,15
17412,45.09108,7.63401,0,1,"9 : 0.50502187, 5 : 0.31389385, 5 : 0.02098296",45400140802,8
17413,45.091103,7.668521,0,1,"3 : 0.2319313, 11 : 0.14989434, 5 : 0.106706455",35147190121,15
17414,45.091105,7.733098,0,1,"9 : 0.24359784, 5 : 0.03806336, 4 : 0.032518204",33573644376,11
17415,45.091141,7.631392,0,1,"4 : 0.33730695, 5 : 0.23724496, 5 : 0.15398389",31548894778,8
17416,45.091141,7.665495,0,1,"2 : 0.13741258, 8 : 0.07226946, 2 : 0.04892548",45868670261,15
17417,45.091217,7.677533,0,1,"8 : 0.6505794, 8 : 0.25223187, 8 : 0.013844246",37050415474,15
17418,45.091225,7.665174,0,1,"8 : 0.93166304, 13 : 0.0036712082, 2 : 0.0016872851",33817097430,15
17419,45.091225,7.665174,0,1,"4 : 0.7076056, 12 : 0.08423235, 9 : 0.054765996",33987279684,15
17420,45.091225,7.665174,0,1,"8 : 0.95130044, 7 : 0.0021305762, 4 : 0.0020352183",24594769568,15
17421,45.091225,7.665174,0,1,"2 : 0.69667494, 9 : 0.021713853, 9 : 0.009658763",38665116045,15
17422,45.091225,7.665174,0,1,"10 : 0.7392141, 3 : 0.06941715, 3 : 0.06418561",40481706261,15
17423,45.091225,7.665174,0,1,"7 : 0.39253435, 2 : 0.13514464, 3 : 0.029954124",40438111212,15
17424,45.091225,7.665174,0,1,"7 : 0.3134306, 3 : 0.12804498, 2 : 0.08848725",26604555648,15
17425,45.091225,7.665174,0,1,"8 : 0.5666157, 3 : 0.14807254, 3 : 0.025837796",40609728134,15
17426,45.091225,7.665174,0,1,"8 : 0.20975962, 9 : 0.13205266, 4 : 0.04280349",40483022670,15
17427,45.091225,7.665174,0,1,"8 : 0.610111, 9 : 0.057306208, 6 : 0.007552518",25689641187,15
17428,45.091225,7.665174,0,1,"2 : 0.09193301, 2 : 0.05733692, 3 : 0.042479362",39750936214,15
17429,45.091225,7.665174,0,1,"8 : 0.84015465, 6 : 0.11960066, 8 : 0.0025490825",41338028421,15
17430,45.091227,7.664871,0,1,"2 : 0.2132297, 3 : 0.17288035, 3 : 0.1360321",32155984328,15
17431,45.09124,7.665796,0,1,"2 : 0.36598197, 2 : 0.14228849, 4 : 0.039016988",34226261826,15
17432,45.09124,7.665796,0,1,"8 : 0.9202817, 4 : 0.0013570634, 2 : 0.000994788",34083066862,15
17433,45.09124,7.665796,0,1,"2 : 0.7873827, 12 : 0.18291761, 5 : 0.002680758",34853743291,15
17434,45.09124,7.665796,0,1,"8 : 0.85785204, 2 : 0.02928601, 3 : 0.022041203",34853954695,15
17435,45.09124,7.665796,0,1,"12 : 0.5895959, 2 : 0.24585329, 8 : 0.044207867",37223634091,15
17436,45.09124,7.665796,0,1,"4 : 0.5024331, 7 : 0.08022647, 7 : 0.051028565",23997964808,15
17437,45.09124,7.665796,0,1,"13 : 0.90813124, 8 : 0.032397468, 4 : 0.009897097",26725121888,15
17438,45.09124,7.665796,0,1,"7 : 0.33714277, 2 : 0.27152362, 2 : 0.020636175",38768876810,15
17439,45.09124,7.665796,0,1,"8 : 0.8947125, 5 : 0.009731676, 6 : 0.008962078",25689641217,15
17440,45.09124,7.665796,0,1,"4 : 0.42471436, 10 : 0.14844769, 2 : 0.09719908",40609727544,15
17441,45.09124,7.665796,0,1,"2 : 0.5256167, 2 : 0.15404288, 2 : 0.040640492",41510224994,15
17442,45.09124,7.665796,0,1,"8 : 0.47361097, 2 : 0.030248882, 6 : 0.0231447",41317320670,15
17443,45.09124,7.665796,0,1,"7 : 0.2642049, 2 : 0.03758227, 3 : 0.031943437",39815712114,15
17444,45.09124,7.665796,0,1,"13 : 0.7287903, 13 : 0.01885137, 7 : 0.014355755",39598359115,15
17445,45.09124,7.665796,0,1,"8 : 0.8276809, 2 : 0.015397968, 2 : 0.003273986",40609727034,15
17446,45.091264,7.668263,0,1,"6 : 0.11700758, 2 : 0.091643445, 8 : 0.06802242",27396584589,15
17447,45.091285,7.635111,0,1,"6 : 0.595834, 6 : 0.3174858, 6 : 0.018669955",50575088506,8
17448,45.0913,7.715063,0,1,"9 : 0.5056246, 8 : 0.03434034, 13 : 0.02867729",42419567024,11
17449,45.091346,7.664358,0,1,"8 : 0.3298016, 12 : 0.04478986, 10 : 0.03828576",34522604250,15
17450,45.091346,7.664358,0,1,"12 : 0.35825104, 4 : 0.19774559, 8 : 0.08878217",33987278354,15
17451,45.091346,7.664358,0,1,"9 : 0.51022786, 8 : 0.038145304, 5 : 0.028628435",38389227732,15
17452,45.091346,7.664358,0,1,"8 : 0.7116162, 8 : 0.10010554, 8 : 0.011814487",39575891701,15
17453,45.091346,7.664358,0,1,"2 : 0.122004904, 12 : 0.10943538, 7 : 0.1084878",39598359145,15
17454,45.091346,7.664358,0,1,"7 : 0.3977863, 4 : 0.12576614, 8 : 0.0650518",41384907242,15
17455,45.091346,7.664358,0,1,"13 : 0.14362794, 13 : 0.10424089, 8 : 0.046349827",39532708640,15
17456,45.091346,7.664358,0,1,"7 : 0.6909197, 3 : 0.043547716, 8 : 0.04277888",39532708230,15
17457,45.091346,7.664358,0,1,"12 : 0.50139433, 13 : 0.093758054, 13 : 0.0806251",27412835457,15
17458,45.091346,7.664358,0,1,"2 : 0.31203783, 8 : 0.25680435, 4 : 0.08067452",38885608394,15
17459,45.091346,7.664358,0,1,"8 : 0.52431846, 12 : 0.01952088, 2 : 0.012740088",39581651061,15
17460,45.091346,7.664358,0,1,"8 : 0.7903123, 2 : 0.003970019, 10 : 0.003452592",26725121868,15
17461,45.091346,7.664358,0,1,"8 : 0.9505684, 12 : 0.0074470285, 7 : 0.0033795566",38750401560,15
17462,45.091346,7.664358,0,1,"8 : 0.047226217, 7 : 0.04126874, 10 : 0.02840502",25625781657,15
17463,45.091346,7.664358,0,1,"8 : 0.7155841, 13 : 0.045916267, 7 : 0.010006015",41304299852,15
17464,45.091346,7.664358,0,1,"8 : 0.78119546, 2 : 0.12856144, 7 : 0.016832698",38380337832,15
17465,45.091353,7.668049,0,1,"12 : 0.6444777, 7 : 0.024962224, 2 : 0.023244672",34149190232,15
17466,45.091353,7.668049,0,1,"7 : 0.28185347, 2 : 0.085413635, 2 : 0.08369983",34932230465,15
17467,45.091353,7.668049,0,1,"2 : 0.95750165, 2 : 0.004041348, 7 : 0.0038699403",34839839445,15
17468,45.091353,7.668049,0,1,"13 : 0.100621745, 8 : 0.07829012, 7 : 0.07645454",33987279214,15
17469,45.091353,7.668049,0,1,"8 : 0.25432572, 2 : 0.06077948, 7 : 0.060050353",37897667181,15
17470,45.091353,7.668049,0,1,"4 : 0.14882289, 9 : 0.14099441, 7 : 0.06484521",23944977448,15
17471,45.091353,7.668049,0,1,"8 : 0.7290318, 4 : 0.039889418, 12 : 0.025610013",26690928559,15
17472,45.091353,7.668049,0,1,"8 : 0.50748026, 13 : 0.02257906, 2 : 0.020595677",37681699944,15
17473,45.091353,7.668049,0,1,"7 : 0.2170943, 9 : 0.17181566, 2 : 0.16486669",42750390364,15
17474,45.091368,7.664852,0,1,"8 : 0.94108, 4 : 0.0014553077, 2 : 0.0011337402",49742215527,15
17475,45.091388,7.651111,0,1,"2 : 0.91565365, 12 : 0.011098916, 2 : 0.0066364305",34480612183,15
17476,45.091388,7.670833,0,1,"12 : 0.23870361, 7 : 0.11156398, 12 : 0.091373205",38605171820,15
17477,45.091436,7.716425,0,1,"8 : 0.13158628, 8 : 0.12522824, 8 : 0.119253986",42234068035,11
17478,45.091444,7.665989,0,1,"9 : 0.1124141, 6 : 0.07966147, 12 : 0.06103743",36486068643,15
17479,45.091463,7.666729,0,1,"13 : 0.15220995, 8 : 0.14171429, 2 : 0.044591144",33462554803,15
17480,45.091463,7.666729,0,1,"8 : 0.8469387, 2 : 0.00851597, 6 : 0.0026615947",34115307291,15
17481,45.091463,7.666729,0,1,"2 : 0.47875684, 12 : 0.07790829, 8 : 0.037506197",34989035965,15
17482,45.091463,7.666729,0,1,"8 : 0.7115435, 4 : 0.18976204, 8 : 0.023151228",34788114826,15
17483,45.091463,7.666729,0,1,"2 : 0.070268214, 7 : 0.06093741, 2 : 0.049532577",33958533103,15
17484,45.091463,7.666729,0,1,"2 : 0.93923265, 12 : 0.014730736, 8 : 0.001985049",36541442564,15
17485,45.091463,7.666729,0,1,"12 : 0.6938302, 2 : 0.07004727, 11 : 0.023983857",35576753450,15
17486,45.091463,7.666729,0,1,"8 : 0.72810286, 2 : 0.076974966, 12 : 0.026338333",25729706298,15
17487,45.091463,7.666729,0,1,"12 : 0.8296828, 2 : 0.020375539, 11 : 0.010067714",35824918971,15
17488,45.091463,7.666729,0,1,"2 : 0.24511048, 8 : 0.056242798, 13 : 0.037043683",35107153503,15
17489,45.09147,7.667832,0,1,"6 : 0.42252907, 8 : 0.21272461, 2 : 0.12078848",30975140648,15
17490,45.09147,7.667832,0,1,"8 : 0.95737183, 13 : 0.0036469938, 9 : 0.002562166",43928865795,15
17491,45.091504,7.671654,0,1,"9 : 0.14948566, 13 : 0.14104363, 9 : 0.12251442",43015346512,15
17492,45.091527,7.678202,0,1,"8 : 0.96539414, 8 : 0.02862715, 4 : 0.00039309083",29305684468,15
17493,45.091536,7.66765,0,1,"8 : 0.935636, 2 : 0.0023128078, 9 : 0.0014943365",42918751685,15
17494,45.091547,7.665024,0,1,"4 : 0.19015026, 8 : 0.14520216, 8 : 0.123471044",30956080428,15
17495,45.091549,7.665595,0,1,"12 : 0.92945063, 2 : 0.005487858, 9 : 0.0026737112",43097324222,15
17496,45.09155,7.663264,0,1,"3 : 0.046711266, 2 : 0.034681644, 8 : 0.028381575",49629852048,15
17497,45.091552,7.663616,0,1,"8 : 0.72889715, 2 : 0.027753893, 7 : 0.01793864",45058297275,15
17498,45.091552,7.663616,0,1,"8 : 0.18577264, 4 : 0.103475235, 2 : 0.077087246",44856896972,15
17499,45.091555,7.665806,0,1,"3 : 0.7987725, 2 : 0.025375074, 12 : 0.023595553",31723651498,15
17500,45.091555,7.665806,0,1,"8 : 0.52965367, 8 : 0.051532686, 12 : 0.031514324",44854761022,15
17501,45.091557,7.664594,0,1,"7 : 0.32497564, 12 : 0.16081478, 2 : 0.12903015",32889718601,15
17502,45.091557,7.664594,0,1,"9 : 0.65921843, 7 : 0.034003094, 9 : 0.013717133",33015834465,15
17503,45.091557,7.664594,0,1,"6 : 0.3481556, 2 : 0.09029651, 2 : 0.083260715",32200480203,15
17504,45.091557,7.664594,0,1,"9 : 0.39826387, 13 : 0.15070532, 2 : 0.08552099",33094898003,15
17505,45.091557,7.664594,0,1,"10 : 0.1678596, 13 : 0.063197486, 8 : 0.05130971",22783359721,15
17506,45.091557,7.664594,0,1,"2 : 0.112922356, 4 : 0.09367241, 7 : 0.090767294",39646795450,15
17507,45.091557,7.664594,0,1,"9 : 0.28910777, 2 : 0.08169819, 3 : 0.078497946",32171000664,15
17508,45.091567,7.667931,0,1,"8 : 0.5097705, 2 : 0.10475139, 5 : 0.02332363",27396580839,15
17509,45.091567,7.667931,0,1,"5 : 0.08112337, 12 : 0.043477446, 2 : 0.041454826",39173525181,15
17510,45.091567,7.667931,0,1,"2 : 0.09799136, 9 : 0.045423366, 8 : 0.03173429",38466267244,15
17511,45.091567,7.667931,0,1,"9 : 0.23428586, 9 : 0.13820599, 9 : 0.04273241",39173520781,15
17512,45.091567,7.667931,0,1,"8 : 0.1410986, 7 : 0.09210455, 13 : 0.046911918",25308659688,15
17513,45.091567,7.667931,0,1,"8 : 0.063027665, 7 : 0.05968378, 8 : 0.045762364",25308656618,15
17514,45.091572,7.664781,0,1,"2 : 0.08956963, 2 : 0.08082089, 2 : 0.07427141",27493894587,15
17515,45.091572,7.664781,0,1,"5 : 0.14639609, 2 : 0.11934111, 2 : 0.07681246",42313489332,15
17516,45.091572,7.664781,0,1,"8 : 0.6136424, 13 : 0.014969212, 2 : 0.0031136207",42293141752,15
17517,45.091572,7.664781,0,1,"9 : 0.19218023, 9 : 0.14581174, 12 : 0.110019505",42281417762,15
17518,45.091572,7.664781,0,1,"8 : 0.3163304, 2 : 0.07206502, 3 : 0.032864667",42293141732,15
17519,45.091607,7.667251,0,1,"8 : 0.23271371, 2 : 0.065619886, 2 : 0.049336627",42748157594,15
17520,45.091607,7.667251,0,1,"8 : 0.43713593, 7 : 0.09682777, 7 : 0.034964938",42981725191,15
17521,45.091658,7.667309,0,1,"9 : 0.50933415, 9 : 0.19776905, 9 : 0.05466805",38466264234,15
17522,45.091658,7.667309,0,1,"9 : 0.34196678, 1 : 0.0670755, 9 : 0.060208626",38297360585,15
17523,45.091658,7.667309,0,1,"10 : 0.60958296, 1 : 0.026676042, 13 : 0.02250143",38297359685,15
17524,45.091671,7.667963,0,1,"2 : 0.21116175, 12 : 0.12313045, 2 : 0.09104696",42502573095,15
17525,45.091671,7.667984,0,1,"8 : 0.65145725, 6 : 0.0060878643, 13 : 0.0049080024",49756331296,15
17526,45.091679,7.66792,0,1,"8 : 0.9206998, 2 : 0.0012735128, 4 : 0.0010299317",33385551294,15
17527,45.091679,7.66792,0,1,"2 : 0.7621692, 7 : 0.060238056, 6 : 0.015710628",34795680720,15
17528,45.091679,7.66792,0,1,"8 : 0.63872784, 12 : 0.045231182, 2 : 0.027003659",37128512523,15
17529,45.091679,7.66792,0,1,"2 : 0.13702491, 12 : 0.08431774, 2 : 0.07939981",37050501064,15
17530,45.091679,7.66792,0,1,"8 : 0.8213835, 8 : 0.021022633, 8 : 0.007831453",41289372955,15
17531,45.091679,7.66792,0,1,"8 : 0.76610774, 13 : 0.031661298, 7 : 0.029955208",43281468252,15
17532,45.091679,7.66792,0,1,"8 : 0.92347646, 7 : 0.0046765977, 10 : 0.0018680755",37699426934,15
17533,45.091679,7.66792,0,1,"6 : 0.13253452, 8 : 0.12701061, 5 : 0.12605274",38330902656,15
17534,45.091686,7.663564,0,1,"8 : 0.57804185, 3 : 0.03391884, 7 : 0.029187698",49997119348,15
17535,45.091697,7.731911,0,1,"6 : 0.5506615, 6 : 0.047422227, 6 : 0.039399967",32443345765,11
17536,45.091701,7.666547,0,1,"8 : 0.5601601, 12 : 0.029372048, 4 : 0.0074691465",49878022607,15
17537,45.091702,7.663415,0,1,"8 : 0.16073924, 8 : 0.10123311, 4 : 0.070123866",42013955350,15
17538,45.091715,7.664826,0,1,"2 : 0.11499387, 7 : 0.071918726, 8 : 0.042324703",27715418447,15
17539,45.091733,7.665319,0,1,"9 : 0.55009216, 9 : 0.13382399, 12 : 0.05607286",38851696304,15
17540,45.09177,7.664959,0,1,"12 : 0.23266135, 9 : 0.15352114, 12 : 0.05237999",33958533133,15
17541,45.09177,7.664959,0,1,"8 : 0.690862, 4 : 0.037521664, 3 : 0.028105097",42319584242,15
17542,45.09177,7.664959,0,1,"8 : 0.275888, 7 : 0.052661855, 2 : 0.04990146",41633224085,15
17543,45.09177,7.664959,0,1,"7 : 0.29007053, 2 : 0.06655144, 2 : 0.030014956",41523270665,15
17544,45.09177,7.664959,0,1,"3 : 0.08753469, 3 : 0.07012091, 3 : 0.0561074",42357509062,15
17545,45.091777,7.667191,0,1,"2 : 0.22010024, 2 : 0.16986501, 7 : 0.052282076",42982634554,15
17546,45.091794,7.668145,0,1,"8 : 0.32568616, 6 : 0.13004935, 8 : 0.11745474",27396559759,15
17547,45.091802,7.664765,0,1,"8 : 0.5564295, 10 : 0.16498493, 4 : 0.0309871",45355692062,15
17548,45.091802,7.664765,0,1,"9 : 0.0913479, 2 : 0.07548517, 9 : 0.053605005",45392326311,15
17549,45.091802,7.664765,0,1,"9 : 0.13641503, 11 : 0.09673141, 1 : 0.08275762",45392318901,15
17550,45.091807,7.664616,0,1,"8 : 0.3781068, 13 : 0.025191726, 1 : 0.022130877",49638420448,15
17551,45.091822,7.667427,0,1,"12 : 0.3041611, 4 : 0.11683545, 2 : 0.029753642",45702097671,15
17552,45.091838,7.666118,0,1,"7 : 0.032868333, 10 : 0.030242873, 4 : 0.028740635",44912946334,15
17553,45.091838,7.667405,0,1,"5 : 0.101662375, 2 : 0.0809937, 2 : 0.064728014",28564937887,15
17554,45.091838,7.667813,0,1,"8 : 0.6355801, 4 : 0.03698966, 3 : 0.010196195",43048478750,15
17555,45.091838,7.667813,0,1,"6 : 0.12449205, 4 : 0.11421838, 12 : 0.0758238",29028768267,15
17556,45.091841,7.685822,0,1,"2 : 0.14242505, 13 : 0.10051587, 12 : 0.073949836",36214736626,7
17557,45.091845,7.668403,0,1,"4 : 0.45223323, 2 : 0.12288261, 12 : 0.04800679",37669075151,15
17558,45.091845,7.668403,0,1,"13 : 0.09257285, 4 : 0.07167389, 2 : 0.046160683",37611516926,15
17559,45.091861,7.667089,0,1,"8 : 0.3724355, 12 : 0.10581448, 7 : 0.04890178",42558579961,15
17560,45.091861,7.667089,0,1,"8 : 0.9959032, 13 : 0.0007007639, 2 : 0.0001376856",28454287708,15
17561,45.091861,7.667089,0,1,"7 : 0.4819034, 12 : 0.042124055, 9 : 0.03635562",27684006517,15
17562,45.091868,7.667491,0,1,"2 : 0.1041197, 3 : 0.04738865, 4 : 0.04215712",49733513023,15
17563,45.091868,7.667791,0,1,"7 : 0.3490886, 2 : 0.074943095, 7 : 0.05587117",43844744310,15
17564,45.091898,7.665324,0,1,"4 : 0.25047702, 10 : 0.1330722, 12 : 0.060667604",44787822155,15
17565,45.091913,7.666182,0,1,"8 : 0.73930794, 3 : 0.015257449, 13 : 0.009737074",34161842802,15
17566,45.091913,7.666182,0,1,"14 : 0.13900577, 7 : 0.10706433, 8 : 0.080705024",34809607866,15
17567,45.091913,7.666182,0,1,"2 : 0.94120085, 8 : 0.0026653016, 4 : 0.001839685",36429736584,15
17568,45.091913,7.666182,0,1,"8 : 0.6850309, 13 : 0.050307535, 8 : 0.027740851",36883310272,15
17569,45.091913,7.666182,0,1,"7 : 0.1655286, 2 : 0.09408322, 7 : 0.09393676",37847405622,15
17570,45.091913,7.666182,0,1,"4 : 0.55501765, 7 : 0.082006454, 1 : 0.050603703",23983255508,15
17571,45.091913,7.666182,0,1,"7 : 0.4635192, 7 : 0.1404327, 8 : 0.034967266",37087223264,15
17572,45.091913,7.666182,0,1,"8 : 0.9073509, 4 : 0.016279155, 6 : 0.0043570576",37764477264,15
17573,45.091913,7.666182,0,1,"9 : 0.10553311, 5 : 0.060138837, 2 : 0.051096346",38468085371,15
17574,45.091913,7.666182,0,1,"7 : 0.19537565, 8 : 0.1242994, 2 : 0.07597574",38356595686,15
17575,45.091913,7.666182,0,1,"8 : 0.48021945, 2 : 0.1538095, 2 : 0.01880353",24688920977,15
17576,45.091913,7.666182,0,1,"10 : 0.20115408, 7 : 0.1724082, 7 : 0.07861959",38768876840,15
17577,45.091913,7.666182,0,1,"12 : 0.55723685, 2 : 0.055704158, 2 : 0.034659464",41667427014,15
17578,45.091913,7.666182,0,1,"8 : 0.31037703, 2 : 0.09414985, 4 : 0.068431586",40520851610,15
17579,45.091913,7.666182,0,1,"4 : 0.2959507, 4 : 0.17881325, 2 : 0.100818224",42328648141,15
17580,45.091913,7.666182,0,1,"13 : 0.59594136, 3 : 0.014679294, 2 : 0.013779332",38274506696,15
17581,45.091922,7.667795,0,1,"7 : 0.12277743, 8 : 0.10498195, 2 : 0.04503679",28580043047,15
17582,45.091932,7.667726,0,1,"8 : 0.10142562, 9 : 0.07033394, 8 : 0.024760002",28824482197,15
17583,45.091944,7.667512,0,1,"8 : 0.88251984, 4 : 0.015808953, 9 : 0.0026404462",49990568358,15
17584,45.091952,7.665367,0,1,"8 : 0.8697231, 6 : 0.017796738, 2 : 0.017730711",27441067118,15
